개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부,,,,,정보
3040000,3040000-205-2006-00019,20060926,,03,폐업,02,폐업,20220406,,,,02 4472300,24.00,143888,서울특별시 광진구 중곡동 81-12 (1층),서울특별시 광진구 자양로43길 136 (중곡동,(1층)),04949,현대세탁,2022-04-06 09:02:51,U,2021-12-04 00:08:00.0,일반세탁업,207798.994294592,450472.311713923,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2006-00020,20061017,,03,폐업,02,폐업,20070306,,,,02 4999517,18.00,143839,서울특별시 광진구 군자동 144-10번지 (1층) ,,,화이트크리닝,2006-10-17 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206359.54826389     ,450334.307546466    ,일반세탁업,4,,1,1,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2006-00021,20061023,,01,영업/정상,01,영업,,,,,02 4545670,70.00,143827,서울특별시 광진구 구의동 254-6번지 ,서울특별시 광진구 자양로29길 3 (구의동),05024,엘리트세탁빨래방,2013-12-27 13:25:16,I,2018-08-31 23:59:59.0,일반세탁업,207395.259480872    ,449084.750200834    ,일반세탁업,2,,1,1,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2006-00022,20061025,,01,영업/정상,01,영업,,,,,0220146107,44.00,143914,서울특별시 광진구 화양동 1 ,서울특별시 광진구 능동로 120, 지하1층 107호 (화양동, 민자기숙사 ),05029,건대빨래방,2020-11-05 13:42:10,U,2020-11-07 02:40:00.0,일반세탁업,206445.881091692    ,448922.881688102    ,일반세탁업,12,1,,,1,1,,,,N,,,,,,,,,,,N,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2006-00023,20061103,,03,폐업,02,폐업,20181226,,,,0234364507,18.00,143821,서울특별시 광진구 구의동 207-29번지 (1층) ,서울특별시 광진구 아차산로65길 43 (구의동,(1층)),05036,명품사,2018-12-26 10:37:11,U,2018-12-28 02:40:00.0,일반세탁업,208132.413559833    ,448849.227447726    ,일반세탁업,4,,1,1,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2006-00024,20061115,,01,영업/정상,01,영업,,,,,02 4669388,83.20,143888,서울특별시 광진구 중곡동 86-31 1층 ,서울특별시 광진구 영화사로3길 50-1, 1층 (중곡동),04946,그린월풀빨래방2호점,2020-11-05 15:31:47,U,2020-11-07 02:40:00.0,일반세탁업,208103.499150485    ,450646.604718533    ,일반세탁업,,,1,1,,,,,,N,,,,,,1,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2006-00025,20061128,,03,폐업,02,폐업,20110126,,,,02 4549284,25.00,143841,서울특별시 광진구 자양동 11-4번지 ,,,운동화빨래방,2010-01-12 13:09:15,I,2018-08-31 23:59:59.0,일반세탁업,205766.923712371    ,448521.355284197    ,일반세탁업,1,,1,1,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2006-00026,20061206,,01,영업/정상,01,영업,,,,,0222018285,31.00,143865,서울특별시 광진구 자양동 596-8번지 103,104 ,서울특별시 광진구 뚝섬로52길 30, 103,104호 (자양동),05099,대신클리닝,2014-09-29 17:08:59,I,2018-08-31 23:59:59.0,일반세탁업,206896.739686909    ,447611.349613647    ,일반세탁업,4,,1,1,,,,,,N,,,,,,,,,,,N,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00001,20070103,,03,폐업,02,폐업,20220801,,,,02 4445010,20.00,143815,서울특별시 광진구 광장동 565 현대프라자상가동(1층),서울특별시 광진구 아차산로 522, 1층 (광장동, 현대8차프라자상가동),04974,광장사,2022-08-01 11:04:28,U,2021-12-08 00:03:00.0,일반세탁업,208738.952014366,448858.223522999,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00002,20070103,,03,폐업,02,폐업,20201119,,,,02 4619604,24.00,143837,서울특별시 광진구 군자동 53-20 (1층) ,서울특별시 광진구 군자로 155 (군자동,(1층)),04996,선민세탁,2020-11-19 14:16:46,U,2020-11-21 02:40:00.0,일반세탁업,206674.709540835    ,450321.568567457    ,일반세탁업,2,,1,1,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00003,20070103,,03,폐업,02,폐업,20151127,,,,02 4668862,15.00,143916,서울특별시 광진구 화양동 33-30번지 (1층) ,서울특별시 광진구 능동로13길 77 (화양동,(1층)),05015,하얀세탁,2015-11-23 13:44:48,I,2018-08-31 23:59:59.0,일반세탁업,206011.211144947    ,449197.895440982    ,일반세탁업,3,,1,1,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00004,20070129,,01,영업/정상,01,영업,,,,,02 4669296,33.15,143762,서울특별시 광진구 군자동 99 (일성아파트상가102호),서울특별시 광진구 군자로12길 46 (군자동,(일성아파트상가102호)),05004,일성사,2022-12-27 15:28:05,U,2021-11-01 22:09:00.0,일반세탁업,206348.177069053,449891.572134723,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00005,20070129,,03,폐업,02,폐업,20140711,,,,0234364203,33.00,143889,서울특별시 광진구 중곡동 110-1번지 (1층) ,서울특별시 광진구 천호대로127길 66 (중곡동,(1층)),04951,그린,2007-01-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208043.112803292    ,450313.955408829    ,일반세탁업,,,1,1,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00006,20070206,,01,영업/정상,01,영업,,,,,02 4571756,23.10,143817,서울특별시 광진구 구의동 31-23 (욱현빌딩 103호) ,서울특별시 광진구 자양로 312 (구의동,(욱현빌딩 103호)),04956,아차산으뜸크리닝,2020-11-05 15:14:06,U,2020-11-07 02:40:00.0,빨래방업,208185.254777532    ,450096.88445853     ,빨래방업,,,,,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00007,20070611,,01,영업/정상,01,영업,,,,,02 4657882,25.00,143862,서울특별시 광진구 자양동 553-353 1층 ,서울특별시 광진구 능동로7길 24, 1층 (자양동),05075,월풀세탁,2020-11-05 13:49:10,U,2020-11-07 02:40:00.0,일반세탁업,205926.291077538    ,448333.853744155    ,일반세탁업,4,,1,1,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00008,20070614,,01,영업/정상,01,영업,,,,,02 4555877,140.00,143858,서울특별시 광진구 자양동 491-5 (1층) ,서울특별시 광진구 뚝섬로36길 67 (자양동,(1층)),05095,크린토피아 광진,2021-09-10 14:48:27,U,2021-09-12 02:40:00.0,일반세탁업,206113.162317       ,447719.605601989    ,일반세탁업,1,0,1,1,0,0,0,0,0,N,0,,,,,0,0,0,0,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00009,20071016,,03,폐업,02,폐업,20080904,,,,02   4551756,34.00,143865,서울특별시 광진구 자양동 605-1번지 ,,,으뜸 크리닝,2007-10-16 15:54:44,I,2018-08-31 23:59:59.0,일반세탁업,206857.687765298    ,447714.479839744    ,일반세탁업,4,0,1,1,0,0,0,0,0,,0,,,,,1,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2007-00010,20071105,,01,영업/정상,01,영업,,,,,02   4667795,28.00,143859,서울특별시 광진구 자양동 855 이튼타워리버 3차 122호 ,서울특별시 광진구 능동로 18 (자양동,이튼타워리버 3차 122호),05096,이튼명품세탁소,2020-11-05 13:50:37,U,2020-11-07 02:40:00.0,일반세탁업,205945.98820137     ,447862.351973505    ,일반세탁업,0,0,,,,,0,0,0,,0,,,,,2,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2008-00001,20080122,,03,폐업,02,폐업,20100114,,,,02  444 4932,26.00,143806,서울특별시 광진구 광장동 259-1번지 ,,,유천 컴퓨터세탁,2008-08-19 11:01:12,I,2018-08-31 23:59:59.0,일반세탁업,209115.264594243    ,449469.724731107    ,일반세탁업,4,0,1,1,0,0,0,0,0,N,0,,,,,0,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2008-00002,2008-02-22,,01,영업/정상,01,영업,,,,,02  465 5106,25.00,143-916,서울특별시 광진구 화양동 35-29,서울특별시 광진구 동일로24길 57, 1층 (화양동),05015,센스 세탁소,2023-06-13 15:41:39,U,2022-12-05 23:05:00.0,일반세탁업,205959.365778439,448998.281644077,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2008-00003,20080414,,03,폐업,02,폐업,20160926,,,,02  22013002,24.48,143873,서울특별시 광진구 자양동 666-28번지 ,서울특별시 광진구 자양로3길 49, 1층 104호 (자양동, 경남아너스빌상가),05105,스마일 크리닝,2016-09-30 14:17:36,I,2018-08-31 23:59:59.0,일반세탁업,207348.775564069    ,447473.715631334    ,일반세탁업,3,0,1,1,,,0,0,0,,0,,,,,0,,,,,N,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2008-00004,20080509,,01,영업/정상,01,영업,,,,,02  457 5847,39.00,143808,서울특별시 광진구 광장동 322-7번지 ,서울특별시 광진구 아차산로76가길 11 (광장동),04969,강변세탁소,2015-01-12 14:14:59,I,2018-08-31 23:59:59.0,일반세탁업,209416.956231521    ,449424.233144176    ,일반세탁업,3,1,1,1,,,0,0,0,N,0,,,,,0,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2008-00005,20080624,,03,폐업,02,폐업,20180501,,,,02  455 0569,29.60,143190,서울특별시 광진구 자양동 644번지 ,서울특별시 광진구 뚝섬로52마길 60, 105호 (자양동, 로얄동아아파트 상가동 ),05108,크린스타,2018-05-01 16:30:06,I,2018-08-31 23:59:59.0,일반세탁업,207125.780302243    ,447331.904249819    ,일반세탁업,3,1,1,1,,,0,0,0,N,0,,,,,1,,,,,N,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2008-00006,20080731,,03,폐업,02,폐업,20130215,,,,02  486 7353,39.90,143829,서울특별시 광진구 구의동 405-1번지 ,,,명품세탁소,2011-03-19 10:50:47,I,2018-08-31 23:59:59.0,일반세탁업,207875.673463961    ,449204.677015573    ,일반세탁업,2,0,1,1,0,0,0,0,0,N,0,,,,,2,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2008-00007,20080813,,01,영업/정상,01,영업,,,,,02  34370459,47.15,143867,서울특별시 광진구 자양동 656-21,서울특별시 광진구 자양로7길 18 (자양동),05058,서울세탁소,2022-12-27 15:27:31,U,2021-11-01 22:09:00.0,일반세탁업,207330.147365073,447866.25902204,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2008-00008,20081021,,01,영업/정상,01,영업,,,,,02  444 1923,43.00,143867,서울특별시 광진구 자양동 630-37 ,서울특별시 광진구 뚝섬로57길 58 (자양동),05058,삼성 세탁소,2020-11-05 14:39:18,U,2020-11-07 02:40:00.0,일반세탁업,207203.983181108    ,447991.261133361    ,일반세탁업,4,1,1,1,,,0,0,0,N,0,,,,,1,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00001,20090206,,03,폐업,02,폐업,20181128,,,,02  458 4825,24.45,143872,서울특별시 광진구 자양동 648-32번지 (1층) ,서울특별시 광진구 뚝섬로52라길 47 (자양동,(1층)),05101,중앙사,2018-11-28 13:10:22,U,2018-11-30 02:40:00.0,일반세탁업,207111.380033393    ,447456.62489213     ,일반세탁업,5,0,1,1,,,0,0,0,N,0,,,,임대,1,,,1,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00002,20090529,,03,폐업,02,폐업,20150108,,,,02  458 7773,92.40,143820,서울특별시 광진구 구의동 103-2번지 (2층) ,서울특별시 광진구 광나루로 541 (구의동,(2층)),,버블하우스,2009-06-03 14:15:06,I,2018-08-31 23:59:59.0,일반세탁업,207858.195242686    ,449206.268960549    ,일반세탁업,0,0,2,2,,,0,0,0,N,0,,,,,1,,,1,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00003,20090624,,03,폐업,02,폐업,20160926,,,,02  457 1276,33.00,143890,서울특별시 광진구 중곡동 123-41번지 ,서울특별시 광진구 천호대로125길 44 (중곡동),,명동세탁,2016-09-30 14:19:20,I,2018-08-31 23:59:59.0,일반세탁업,207658.520884799    ,450453.242788466    ,일반세탁업,3,0,1,1,,,0,0,0,N,0,,,,,1,,,1,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00004,20090820,,03,폐업,02,폐업,20100604,,,,,23.10,143857,서울특별시 광진구 자양동 453-8번지 ,,,크린데이,2009-08-20 14:29:09,I,2018-08-31 23:59:59.0,일반세탁업,206467.210313957    ,447829.967151209    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,,1,,,1,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00005,20090826,,03,폐업,02,폐업,20091203,,,,070 82420861,29.70,143825,서울특별시 광진구 구의동 242-71번지 ,,,프로세탁소,2009-08-26 14:52:52,I,2018-08-31 23:59:59.0,일반세탁업,207581.426343699    ,448536.273299619    ,일반세탁업,4,1,1,1,,,0,0,0,N,0,,,,,3,,,1,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00006,20090902,,03,폐업,02,폐업,20181114,,,,02  458 8200,23.10,143887,서울특별시 광진구 중곡동 76-1번지 ,서울특별시 광진구 긴고랑로 150 (중곡동),04945,삼일세탁,2018-11-14 14:47:55,U,2018-11-16 02:36:36.0,일반세탁업,208015.88080406     ,450694.514860649    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,,1,,,1,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00007,20090918,,03,폐업,02,폐업,20191023,,,,02  453 8397,39.60,143822,서울특별시 광진구 구의동 211-3번지 ,서울특별시 광진구 아차산로65길 11 (구의동),05035,대우,2019-10-23 13:48:51,U,2019-10-25 02:40:00.0,일반세탁업,208227.684165199    ,448746.824686171    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,,1,,,1,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00008,20091109,,01,영업/정상,01,영업,,,,,02  447 3444,39.60,143865,서울특별시 광진구 자양동 595-8 (102호) ,서울특별시 광진구 뚝섬로52길 40 (자양동,(102호)),05099,사계절세탁,2020-11-05 14:52:07,U,2020-11-07 02:40:00.0,일반세탁업,206879.866126385    ,447562.50009427     ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,,1,,,1,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2009-00009,20091203,,03,폐업,02,폐업,20141222,,,,,26.40,143888,서울특별시 광진구 중곡동 88-35번지 (1층) ,서울특별시 광진구 영화사로 37-1 (중곡동,(1층)),04946,화이트운동화빨래방,2009-12-03 15:47:19,I,2018-08-31 23:59:59.0,운동화전문세탁업,207991.17997472     ,450479.894025307    ,운동화전문세탁업,0,0,1,1,,,0,0,0,N,0,,,,,0,,,0,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00001,20100408,,03,폐업,02,폐업,20151130,,,,,25.00,143916,서울특별시 광진구 화양동 33-21번지 ,서울특별시 광진구 능동로13길 81-1 (화양동),05015,코인워시24,2010-04-08 15:15:38,I,2018-08-31 23:59:59.0,빨래방업,205991.301015633    ,449219.190588436    ,빨래방업,0,0,1,1,,,0,0,0,N,0,,,,,0,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00002,20100413,,03,폐업,02,폐업,20131212,,,,,26.40,143916,서울특별시 광진구 화양동 34-13번지 ,서울특별시 광진구 동일로24길 61 (화양동),05016,24시셀프빨래방,2010-04-13 13:11:12,I,2018-08-31 23:59:59.0,빨래방업,205986.508052107    ,448988.149877884    ,빨래방업,0,0,1,1,,,0,0,0,N,0,,,,,0,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00003,20100414,,03,폐업,02,폐업,20151130,,,,,48.93,143867,서울특별시 광진구 자양동 654-17번지 ,서울특별시 광진구 뚝섬로55길 17 (자양동),05061,24시빨래방,2011-11-30 14:47:22,I,2018-08-31 23:59:59.0,빨래방업,207204.304781477    ,447781.131648642    ,빨래방업,3,1,1,1,,,0,0,0,N,0,,,,,4,,,3,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00004,20100607,,03,폐업,02,폐업,20120220,,,,02  453 1756,26.40,143865,서울특별시 광진구 자양동 607-42번지 ,,,크린데이,2010-06-07 11:25:49,I,2018-08-31 23:59:59.0,일반세탁업,206831.392764321    ,447745.428454998    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,0,,,1,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00005,20100610,,03,폐업,02,폐업,20150715,,,,02  447 2855,23.10,143822,서울특별시 광진구 구의동 210-23번지 ,서울특별시 광진구 아차산로61길 14 (구의동),05046,백양사,2010-06-10 16:53:24,I,2018-08-31 23:59:59.0,일반세탁업,208020.871131573    ,448578.828510777    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,0,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00006,20100820,,01,영업/정상,01,영업,,,,,02  515 5787,59.40,143866,서울특별시 광진구 자양동 618-42 1층 ,서울특별시 광진구 뚝섬로49길 12, 1층 (자양동),05062,매직크리닝,2020-11-05 14:37:05,U,2020-11-07 02:40:00.0,일반세탁업,206899.93584386     ,447863.20522029     ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,,0,,,0,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00007,20100924,,03,폐업,02,폐업,20210309,,,,02  438 4387,33.00,143837,서울특별시 광진구 군자동 65-3 (A동 1층) ,서울특별시 광진구 군자로 140 (군자동),04998,콩쥐팥쥐운동화빨래방,2021-03-09 15:17:32,U,2021-03-11 02:40:00.0,운동화전문세탁업,206561.85897884     ,450204.965754906    ,운동화전문세탁업,0,0,1,1,,,0,0,0,N,0,,,,,0,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00008,20101105,,03,폐업,02,폐업,20130107,,,,02  467 1767,31.60,143914,서울특별시 광진구 화양동 7-3번지 한림타워 109호 ,,,한림명품세탁,2011-02-21 09:46:25,I,2018-08-31 23:59:59.0,일반세탁업,206031.196548172    ,448731.099217371    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,,3,,,1,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00009,20101111,,01,영업/정상,01,영업,,,,,02  456 6436,115.50,143758,서울특별시 광진구 자양동 227-342 ,서울특별시 광진구 능동로 90, 지2층 (자양동, 더클래식500),05065,타워크린월드,2022-03-07 14:37:06,U,2022-03-10 02:40:00.0,일반세탁업,206217.434726027    ,448506.218743834    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,0,0,0,0,N,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00010,20101207,,03,폐업,02,폐업,20151204,,,,,.00,143914,서울특별시 광진구 화양동 12-58번지 ,서울특별시 광진구 군자로3길 11 (화양동),05011,클린클린셀프빨래방(건대점),2014-01-23 11:41:56,I,2018-08-31 23:59:59.0,빨래방업,206180.147459569    ,449150.971803716    ,빨래방업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00011,20101207,,03,폐업,02,폐업,20150528,,,,,29.70,143917,서울특별시 광진구 화양동 36-59번지 ,서울특별시 광진구 동일로24길 29 (화양동),05015,클린클린셀프빨래방(화양점),2014-01-23 11:38:47,I,2018-08-31 23:59:59.0,빨래방업,205838.018172316    ,449050.293578851    ,빨래방업,0,0,1,1,,,0,0,0,N,0,,,,,4,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00012,20101208,,03,폐업,02,폐업,20130927,,,,02  444 0129,23.10,143887,서울특별시 광진구 중곡동 77-14번지 ,서울특별시 광진구 긴고랑로36길 13 (중곡동),04945,용마사,2010-12-21 15:35:26,I,2018-08-31 23:59:59.0,일반세탁업,207831.481486754    ,450688.227108459    ,일반세탁업,0,0,1,1,0,0,0,0,0,N,0,,,,,2,,,1,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00013,20101209,,01,영업/정상,01,영업,,,,,02  446 1424,19.80,143962,서울특별시 광진구 구의동 230-23 ,서울특별시 광진구 광나루로40길 14 (구의동),05032,삼성사,2020-11-05 15:23:10,U,2020-11-07 02:40:00.0,일반세탁업,207821.617927383    ,449102.067126078    ,일반세탁업,0,0,1,1,0,0,0,0,0,N,0,,,,,2,,,1,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2010-00014,20101215,,03,폐업,02,폐업,20151207,,,,,33.00,143837,서울특별시 광진구 군자동 48-34번지 102호,서울특별시 광진구 면목로 9, 102호 (군자동),04999,코인워시24빨래터,2010-12-15 11:50:27,I,2018-08-31 23:59:59.0,빨래방업,206580.264794508    ,450320.601874981    ,빨래방업,0,0,1,,,,0,0,0,N,0,,,,,3,,,3,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2011-00001,20110214,,03,폐업,02,폐업,20140923,,,,,29.70,143841,서울특별시 광진구 자양동 11-4번지 ,서울특별시 광진구 동일로18길 62 (자양동),05078,럭스운동화,2011-02-14 10:56:59,I,2018-08-31 23:59:59.0,운동화전문세탁업,205766.923712371    ,448521.355284197    ,운동화전문세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2011-00002,20110804,,03,폐업,02,폐업,20130613,,,,,.00,143826,서울특별시 광진구 구의동 248-12번지 ,서울특별시 광진구 아차산로51길 98 (구의동),05040,유니룩스,2011-08-04 09:59:13,I,2018-08-31 23:59:59.0,빨래방업,207494.428053056    ,448782.409092603    ,빨래방업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2011-00003,20110812,,03,폐업,02,폐업,20141027,,,,,33.00,143885,서울특별시 광진구 중곡동 39-30번지 (1층) ,서울특별시 광진구 능동로48길 34 (중곡동,(1층)),04937,워시워시빨래방중곡점,2011-08-12 10:14:25,I,2018-08-31 23:59:59.0,빨래방업,207379.670992718    ,451107.692033141    ,빨래방업,0,0,,,,,0,0,0,N,0,,,,,3,,,2,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2011-00004,20110818,,01,영업/정상,01,영업,,,,,0204570924,51.68,143848,서울특별시 광진구 능동 238-10번지 ,서울특별시 광진구 천호대로116길 22 (능동),04986,조양세탁소,2011-08-18 13:38:30,I,2018-08-31 23:59:59.0,빨래방업,207328.759839594    ,450228.266052723    ,빨래방업,1,0,,,,,0,0,0,N,0,,,,,3,,,3,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2011-00005,20110824,,01,영업/정상,01,영업,,,,,,29.70,143844,서울특별시 광진구 자양동 57-75 (1층) ,서울특별시 광진구 동일로2길 46 (자양동,(1층)),05088,씨에프(CF)세탁소,2020-11-05 13:51:09,U,2020-11-07 02:40:00.0,일반세탁업,205474.021736376    ,448032.642640149    ,일반세탁업,0,0,1,,,,0,0,0,N,0,,,,,0,,,0,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2011-00006,20111024,,03,폐업,02,폐업,20150723,,,,,23.00,143839,서울특별시 광진구 군자동 344-1번지 ,서울특별시 광진구 동일로38길 3 (군자동),05001,에버크린,2011-10-30 14:35:21,I,2018-08-31 23:59:59.0,일반세탁업,206090.183014262    ,449931.841536338    ,일반세탁업,1,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2012-00001,20120514,,03,폐업,02,폐업,20160509,,,,,24.29,143917,서울특별시 광진구 화양동 42-31번지 ,서울특별시 광진구 동일로24길 6, 1층 102호 (화양동),05020,유니셀프 화양점,2012-05-14 10:39:06,I,2018-08-31 23:59:59.0,빨래방업,205726.297627609    ,449074.792313874    ,빨래방업,0,0,1,1,,,0,0,0,N,0,,,,자가,4,,,0,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2012-00002,20120525,,03,폐업,02,폐업,20130228,,,,02  454 2600,57.70,143200,서울특별시 광진구 구의동 547-7번지 ,서울특별시 광진구 강변역로4길 56, 1층 10호 (구의동),05116,현대명품크린,2012-05-25 14:02:55,I,2018-08-31 23:59:59.0,일반세탁업,208072.562115189    ,447904.856376524    ,일반세탁업,1,0,,,,,0,0,0,N,0,,,,임대,4,,,1,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2012-00003,20120711,,03,폐업,02,폐업,20190409,,,,,56.10,143960,서울특별시 광진구 구의동 226-62번지 ,서울특별시 광진구 구의로 55, 1층 (구의동),05032,셀피아,2019-04-09 15:41:29,U,2019-04-11 02:40:00.0,빨래방업,207889.082987345    ,448966.913353536    ,빨래방업,1,0,,,,,0,0,0,N,0,,,,임대,3,,,0,0,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2012-00004,20121023,,01,영업/정상,01,영업,,,,,02  456 8121,29.70,143824,서울특별시 광진구 구의동 237-2 ,서울특별시 광진구 광나루로36길 38 (구의동),05038,운동화의 품격,2020-11-05 15:16:10,U,2020-11-07 02:40:00.0,일반세탁업,207543.09644792     ,449011.039917604    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,,1,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2013-00001,20130114,,01,영업/정상,01,영업,,,,,02  467 1767,33.00,143914,서울특별시 광진구 화양동 7-3번지 ,서울특별시 광진구 아차산로 229, 109호 (화양동, 한림오피스텔),05018,한림세탁소,2013-01-14 16:27:34,I,2018-08-31 23:59:59.0,일반세탁업,206031.196548172    ,448731.099217371    ,일반세탁업,1,0,,,,,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2013-00002,20130128,,03,폐업,02,폐업,20150107,,,,02  456 2028,30.00,143889,서울특별시 광진구 중곡동 107-29번지 ,서울특별시 광진구 영화사로7길 18 (중곡동),04947,일류사,2013-01-28 10:53:16,I,2018-08-31 23:59:59.0,일반세탁업,208063.293525648    ,450479.390680616    ,일반세탁업,1,0,,,,,0,0,0,N,0,,,,,0,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
