개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,,,,,,,,,,,,,,,,,,,,,,정보
3040000,PHMA120153040033041100008,20150316,,01,영업/정상,13,영업중,,,,,02-552-2875,,143201,서울특별시 광진구 구의동 243번지 51호 2층,서울특별시 광진구 자양로18길 90, 2층 (구의동),05044,코엑스 제치과의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,치과의원,207744.040050899,448473.991156953,치과의원,1,0,0,78.64,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100009,2015-03-18,,01,영업/정상,13,영업중,,,,,0262722215,,143-847,서울특별시 광진구 능동 276번지 2호 4층,서울특별시 광진구 천호대로 556, 4층 (능동),04985,화인마취통증의학과의원,2023-03-10 08:13:16,U,2022-12-02 23:02:00.0,의원,206972.721585135,450495.893226514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100010,20150319,,01,영업/정상,13,영업중,,,,,452-2030,,143853,서울특별시 광진구 자양동 779번지 8호 구의현대홈시티 202호,서울특별시 광진구 자양로 109, 202호 (자양동, 구의현대홈시티),05026,유지민정신건강의학과의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,의원,207272.149510501,448355.730766306,의원,1,0,0,66.48,103,정신건강의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100011,20150323,,01,영업/정상,13,영업중,,,,,3436-5075,,143861,서울특별시 광진구 자양동 507번지 6호 이튼타워리버2차 201호,서울특별시 광진구 능동로 50, 2층 201호 (자양동, 이튼타워리버2차),05070,효경한의원,2021-01-21 16:35:17,U,2021-01-23 02:40:00.0,한의원,206043.358791333,448141.665395069,한의원,1,0,0,109.4,301 306 305 304 302 303,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100012,2015-04-01,,01,영업/정상,13,영업중,,,,,024697501,,143-842,서울특별시 광진구 자양동 553번지 15호 2층,서울특별시 광진구 뚝섬로 503, 2층 (자양동),05076,서울에이스정형외과의원,2023-10-26 20:43:13,U,2022-10-30 22:08:00.0,의원,205788.332713562,448212.127193771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100013,20150407,,01,영업/정상,13,영업중,,,,,458-7500,,143825,서울특별시 광진구 구의동 246번지 15호 원이빌딩 2층,서울특별시 광진구 아차산로 373, 2층 (구의동, 원이빌딩),05044,닥터린의원,2020-03-13 08:13:13,U,2020-03-15 02:40:00.0,의원,207359.077156309,448305.441351828,의원,1,0,0,134.59,114,피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100014,2015-04-15,,01,영업/정상,13,영업중,,,,,02-3437-6799,,,,서울특별시 광진구 천호대로 653 (중곡동, 1층 B호 ),04953,광진경희한의원,2023-06-02 01:13:12,U,2022-12-06 00:05:00.0,한의원,207850.438647442,450066.522171427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100015,2015-04-17,,01,영업/정상,13,영업중,,,,,02-462-7888,,143-862,서울특별시 광진구 자양동 553번지 154호 1층,서울특별시 광진구 뚝섬로25길 18, 1층 (자양동),05077,경희한의원,2023-08-31 20:43:13,U,2022-12-09 00:02:00.0,한의원,205668.424326248,448294.910749612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100017,20150609,,03,폐업,03,폐업,20170828,,,,6959-9622,,143914,서울특별시 광진구 화양동 5번지 5호 1.2층,서울특별시 광진구 능동로 123, 1.2층 (화양동),05017,심미안이비인후과의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,의원,206228.837446343,448866.49526502,의원,1,1,1,185.52,113 108,성형외과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100018,20150612,,01,영업/정상,13,영업중,,,,,499-0906,,143902,서울특별시 광진구 중곡동 198번지 4호 2층,서울특별시 광진구 면목로 174, 2층 (중곡동),04903,365한국신통의원,2019-04-19 03:13:09,U,2019-04-21 02:40:00.0,의원,207264.770077756,451823.918998571,의원,1,0,0,171.06,101 104 107 113 116 119 122 125 126 123 120 117 114 111 108 105 102 109 112 115 118,내과, 신경과, 외과, 정형외과, 흉부외과, 성형외과, 마취통증의학과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 예방의학과,,,,0,0,,,0,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100019,20150708,,01,영업/정상,13,영업중,,,,,6080-0880,,143862,서울특별시 광진구 자양동 553번지 14호 2층,서울특별시 광진구 뚝섬로25길 2 (자양동, 2층),05077,예의원,2019-01-11 00:43:12,U,2019-01-13 02:40:00.0,의원,205732.471502236,448227.224938499,의원,1,0,0,128.2,114 108 101,내과, 성형외과, 피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100020,20150716,,03,폐업,03,폐업,20150827,,,,,,143961,서울특별시 광진구 구의동 595번지 동서울호텔 10층,서울특별시 광진구 구의강변로 38 (구의동, 동서울호텔 10층),05116,삼일한의원,2015-08-27 10:02:54,I,2018-08-31 23:59:59.0,한의원,208051.884671132,447994.805558304,한의원,2,0,0,37.62,301 304 307 308 305 302 303 306 309,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과,,,,0,0,,,0,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100021,20150903,,03,폐업,03,폐업,20151223,,,,02-1599-5275,,,서울특별시 광진구 구의동 595번지 동서울호텔 10층,서울특별시 광진구 구의강변로 38, 10층 (구의동, 동서울호텔),05116,생생한의원,2015-12-23 17:12:49,I,2018-08-31 23:59:59.0,한의원,208051.884671132,447994.805558304,한의원,1,0,0,42,301 304 307 302 305 308 303 306 309,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과,,,,0,0,,,0,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100022,20150918,,03,폐업,03,폐업,20151214,,,,,,,서울특별시 광진구 구의동 595번지 동서울호텔 10츨,서울특별시 광진구 구의강변로 38 (구의동, 동서울호텔),05116,케이셀의원,2015-12-14 17:10:31,I,2018-08-31 23:59:59.0,의원,208051.884671132,447994.805558304,의원,1,0,0,102.96,122 120 114 108 105 101,내과, 정형외과, 성형외과, 피부과, 재활의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100023,20150922,,01,영업/정상,13,영업중,,,,,02-461-7606,,,서울특별시 광진구 중곡동 230-13,서울특별시 광진구 면목로 128, 3층 (중곡동),04910,한마음안과의원,2022-10-18 11:44:58,U,2021-10-30 22:00:00.0,의원,207081.397775132,451395.601315024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100024,20151020,,03,폐업,03,폐업,20201007,,,,02-6925-4870,,,서울특별시 광진구 자양동 608번지 20호,서울특별시 광진구 자양번영로 38, 2층 (자양동),05098,닥터변치과의원,2020-10-15 14:05:26,U,2020-12-03 02:40:00.0,치과의원,206637.053709327,447847.932919766,치과의원,1,0,0,114.89,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100025,20151104,,01,영업/정상,13,영업중,,,,,02-453-7528,,,서울특별시 광진구 자양동 616번지 29호,서울특별시 광진구 뚝섬로 629, 2층 (자양동),05063,이튼플러스치과의원,2020-12-08 17:50:25,U,2020-12-10 02:40:00.0,치과의원,206961.473818771,447776.998765777,치과의원,2,0,0,104.34,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100026,2015-11-05,,01,영업/정상,13,영업중,,,,,024441075,,,서울특별시 광진구 구의동 54번지 1호 형인파크타운 203호,서울특별시 광진구 천호대로 671, 203호 (구의동, 형인파크타운),04954,황금나무한의원,2023-04-26 09:17:12,U,2022-12-03 22:08:00.0,한의원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100028,20151126,,01,영업/정상,13,영업중,,,,,02-6015-1110,,,서울특별시 광진구 구의동 53번지 10호 2층,서울특별시 광진구 천호대로 659, 2층 (구의동),04954,화이트의원,2020-03-16 16:13:18,U,2020-03-18 02:40:00.0,의원,207881.32586747,450008.602481166,의원,1,0,0,141.9,115 114,피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120153040033041100029,2015-12-14,,01,영업/정상,13,영업중,,,,,02-452-9909,,,서울특별시 광진구 자양동 219번지 2호,서울특별시 광진구 자양로 95 (자양동, 도광빌딩),05055,바로편한정형외과의원,2023-05-25 23:13:15,U,2022-12-04 22:07:00.0,의원,207281.948699606,448219.671396301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100001,20160217,,01,영업/정상,13,영업중,,,,,02-456-2452,,,서울특별시 광진구 구의동 199번지 1호,서울특별시 광진구 광나루로 614, 4층 (구의동, 만택빌딩),05117,광진성모안과의원,2020-12-04 03:13:12,U,2020-12-06 02:40:00.0,의원,208400.766105381,448730.872416215,의원,2,0,0,207,112,안과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100003,2016-03-21,,01,영업/정상,13,영업중,,,,,02-447-6009,,,서울특별시 광진구 광장동 470-10 은석, 4층,서울특별시 광진구 아차산로 506, 은석 4층 (광장동),04974,굿닥터정형외과의원,2023-05-19 01:13:13,U,2022-12-04 22:01:00.0,의원,208558.933963663,448800.055402101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100004,20160328,,01,영업/정상,13,영업중,,,,,02-461-8120,,,서울특별시 광진구 화양동 5-106,서울특별시 광진구 능동로 111, 5층 (화양동),05017,건대와이(Y)산부인과의원,2022-06-30 21:43:12,U,2021-12-07 00:02:00.0,의원,206197.087280304,448759.697721749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100005,20160328,,03,폐업,03,폐업,20200222,,,,02-456-1007,,,서울특별시 광진구 화양동 5번지 6호,서울특별시 광진구 능동로 121, 2층 (화양동),05017,닥터베이직맑음의원,2020-02-20 09:11:31,U,2020-02-22 02:40:00.0,의원,206226.926961699,448851.599084027,의원,1,0,0,138.3,114 108,성형외과, 피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100006,20160329,,03,폐업,03,폐업,20160824,,,,02-455-5776,,,서울특별시 광진구 능동 283번지 6호,서울특별시 광진구 능동로 258, 2층 (능동, 천지빌딩),04990,로뎀의원,2016-08-24 17:54:48,I,2018-08-31 23:59:59.0,의원,206783.63991983,450080.097206798,의원,1,0,0,39.4,122 119 115 114 113 112 105 101,내과, 정형외과, 안과, 이비인후과, 피부과, 비뇨의학과, 진단검사의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100007,20160330,,01,영업/정상,13,영업중,,,,,02-456-6075,,,서울특별시 광진구 능동 279번지 4호,서울특별시 광진구 능동로 294, 5층 (능동, 능동빌딩),04985,세이유외과의원,2021-04-02 02:13:13,U,2021-04-04 02:40:00.0,의원,206919.671510196,450401.273203554,의원,2,2,4,211,122 104,외과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100008,20160406,,03,폐업,03,폐업,20160808,,,,02-463-7780,,,서울특별시 광진구 화양동 49번지 12호,서울특별시 광진구 아차산로 205, 2층 (화양동),05020,유투래빗엘레슈의원,2016-08-08 16:33:59,I,2018-08-31 23:59:59.0,의원,205797.372181486,448826.191597968,의원,1,0,0,227.7,114 108,성형외과, 피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100009,20160406,,01,영업/정상,13,영업중,,,,,02-444-0323,,,서울특별시 광진구 자양동 634번지,서울특별시 광진구 자양로13길 73-1, 2층 (자양동),05061,향기로운서울훈치과의원,2018-07-06 01:13:11,I,2018-08-31 23:59:59.0,치과의원,207081.770436924,447893.80108144,치과의원,1,0,0,74.53,409 408 407 406 405 404 403 402,구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100010,20160415,,01,영업/정상,13,영업중,,,,,02-469-0478,,,서울특별시 광진구 자양동 855번지,서울특별시 광진구 능동로 18, 114호 (자양동, 이튼타워리버3차),05096,본태의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,의원,205945.98820137,447862.351973505,의원,1,0,0,76,122 114 108,성형외과, 피부과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100011,2016-04-12,,01,영업/정상,13,영업중,,,,,02-458-2879,,,서울특별시 광진구 구의동 57번지 55호,서울특별시 광진구 자양로 278, 2층 (구의동, 대운빌딩),04962,서울베스트치과의원,2023-06-08 22:13:12,U,2022-12-05 23:00:00.0,치과의원,208017.020066347,449825.006064078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100012,20160516,,01,영업/정상,13,영업중,,,,,02-468-8119,,,서울특별시 광진구 중곡동 157-6 아스하임,서울특별시 광진구 천호대로 559, 아스하임 4층 2호 (중곡동),04929,코넬비뇨의학과의원,2021-03-05 05:13:13,U,2021-03-07 02:40:00.0,의원,207037.000560383,450549.611941523,의원,1,0,0,83.46,122 115 114,피부과, 비뇨의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100013,2016-05-16,,01,영업/정상,13,영업중,,,,,02-911-3990,,,서울특별시 광진구 자양동 250번지 21호,서울특별시 광진구 동일로 74, 지하1, 1층 (자양동),05079,닥터신베스트의원,2023-04-21 02:13:13,U,2022-12-03 22:03:00.0,의원,205467.46954695,448559.329667442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100014,2016-05-30,,01,영업/정상,13,영업중,,,,,0262171075,,,서울특별시 광진구 화양동 34번지 74호 2층,서울특별시 광진구 능동로13길 55, 2층 (화양동),05016,행복쉼터한의원,2023-06-01 16:42:36,U,2022-12-06 00:03:00.0,한의원,206071.485106448,449103.917533251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100015,20160614,,03,폐업,03,폐업,20190313,,,,02-457-9275,,,서울특별시 광진구 구의동 199번지 15호,서울특별시 광진구 아차산로 478, 3층 301호 (구의동, 그레이스빌딩),05117,한튼재활의학과의원,2019-03-13 16:29:12,U,2019-03-15 02:40:00.0,의원,208327.712188868,448677.176652939,의원,1,0,0,223.38,122 120 109 106 105,정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100016,2016-06-27,,01,영업/정상,13,영업중,,,,,02-497-5677,,,서울특별시 광진구 중곡동 231번지 1호 신성그랜드타워,서울특별시 광진구 면목로 127, 1층 (중곡동, 신성그랜드타워),04911,서울현대재활의학과의원,2023-11-03 03:13:14,U,2022-11-01 00:05:00.0,의원,207019.192311058,451435.772826853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100017,20160711,,01,영업/정상,13,영업중,,,,,02-499-8275,,,서울특별시 광진구 중곡동 231번지 1호,서울특별시 광진구 면목로 127, 2층 205,207,208호 (중곡동, 신성그랜드타워),04911,중곡제일내과의원,2020-03-14 01:43:50,U,2020-03-17 02:40:00.0,의원,207019.192311058,451435.772826853,의원,1,0,0,193.55,111 101,내과, 소아청소년과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100018,2016-07-26,,01,영업/정상,13,영업중,,,,,02-2038-3201,,,서울특별시 광진구 구의동 50번지 13호 4층,서울특별시 광진구 자양로 287, 4층 (구의동),04954,경희약손한의원,2023-09-22 15:03:21,U,2022-12-08 22:04:00.0,한의원,208043.383525608,449919.312152981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100019,2016-07-29,,01,영업/정상,13,영업중,,,,,0234095511,,,서울특별시 광진구 중곡동 192번지 1호 3층,서울특별시 광진구 면목로 147, 3층 (중곡동, 삼영빌딩),04907,신혜성의원,2023-02-03 06:13:12,U,2022-12-02 00:05:00.0,의원,207122.377543668,451588.116315616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100020,20160809,,03,폐업,03,폐업,20170609,,,,02-456-7552,,,서울특별시 광진구 구의동 595번지,서울특별시 광진구 구의강변로 38, 2층,10층층 (구의동, 동서울호텔),05116,동서울의원,2017-06-09 16:45:54,I,2018-08-31 23:59:59.0,의원,208051.884671132,447994.805558304,의원,2,0,0,233.3,115 114 108 101,내과, 성형외과, 피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100021,20160909,,01,영업/정상,13,영업중,,,,,02-3437-1117,,,서울특별시 광진구 중곡동 80번지 10호,서울특별시 광진구 용마산로 38, 3층 (중곡동),04949,뉴턴마취통증의학과의원,2021-07-09 05:13:47,U,2021-07-11 02:40:00.0,의원,207736.066611303,450524.089944085,의원,1,0,0,350.5,120 109 106 105 104 102 101,내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100022,20160928,,01,영업/정상,13,영업중,,,,,02-444-0882,,,서울특별시 광진구 구의동 246번지 15호,서울특별시 광진구 아차산로 373, 2층 (구의동, 원이빌딩),05044,현마취통증의학과의원,2020-03-20 11:13:59,U,2020-03-22 02:40:00.0,의원,207359.077156309,448305.441351828,의원,1,0,0,149.58,120 109 106 105 101,내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100023,20161021,,01,영업/정상,13,영업중,,,,,02-446-7583,,,,서울특별시 광진구 자양로15길 15, 2층 (자양동, 근정빌딩),05057,더치과의원,2021-09-13 17:58:42,U,2021-09-15 02:40:00.0,치과의원,207240.352634549,448160.386503363,치과의원,1,0,0,151.8,412 411 409 408 407 406 405 404 403 402,구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과,,,,0,0,,,0,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100024,2016-11-18,,01,영업/정상,13,영업중,,,,,024521075,,,서울특별시 광진구 자양동 612번지 56호 2층,서울특별시 광진구 자양로15길 30, 2층 (자양동),05055,자양으뜸한의원,2023-08-18 10:38:08,U,2022-12-07 22:00:00.0,한의원,207169.000147705,448162.523899287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120163040033041100025,20151102,,03,폐업,03,폐업,20201031,,,,02-465-1070,,,서울특별시 광진구 중곡동 231번지 1호 210호,서울특별시 광진구 면목로 127, 210호 (중곡동),04911,경희한결한의원,2020-11-17 10:02:00,U,2020-12-03 02:40:00.0,한의원,207019.192311058,451435.772826853,한의원,1,0,0,92.59,309 308 307 306 305 304 303 302 301,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과,,,,0,0,,,0,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100001,20170104,,01,영업/정상,13,영업중,,,,,024569703,,,서울특별시 광진구 구의동 234번지 9호,서울특별시 광진구 광나루로 508, 2층 201호 (구의동),05031,해온마취통증의학과의원,2022-04-21 23:43:39,U,2021-12-03 22:03:00.0,의원,207524.325840597,449167.621788725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100002,20170106,,01,영업/정상,13,영업중,,,,,02) 6951-2828,,,,서울특별시 광진구 아차산로 471, 2층 (구의동, CS PLAZA),05035,광진탑치과의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,치과의원,208232.99266682,448688.329238784,치과의원,1,0,0,179.33,411 410 409 408 407 406 405 404 403 402,구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과,,,,0,0,,,0,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100003,2017-01-04,,01,영업/정상,13,영업중,,,,,0234360511,,,서울특별시 광진구 광장동 413번지 16호 지하1, 2층,서울특별시 광진구 아차산로69길 8, 지하1,지상2층 (광장동),04983,어광수가정의학과의원,2023-08-18 02:13:13,U,2022-12-07 22:00:00.0,의원,208635.137917067,448930.212162725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100004,2017-02-13,,01,영업/정상,13,영업중,,,,,02-3409-7533,,,서울특별시 광진구 화양동 5번지 106호 5층,서울특별시 광진구 능동로 111, 5층 (화양동),05017,미래솔한의원,2023-07-03 16:28:57,U,2022-12-07 00:05:00.0,한의원,206197.087280304,448759.697721749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100005,20170222,,01,영업/정상,13,영업중,,,,,02-453-1920,,,서울특별시 광진구 구의동 50번지 13호,서울특별시 광진구 자양로 287, 3층 (구의동),04954,아이코이비인후과의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,의원,208043.383525608,449919.312152981,의원,1,0,0,171.9,113 111 101,내과, 소아청소년과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100006,20170227,,03,폐업,03,폐업,20180531,,,,02-457-1975,,,서울특별시 광진구 자양동 580번지 13호,서울특별시 광진구 뚝섬로 587, 5층 2-2호 (자양동),05068,정성의원,2018-05-31 17:07:43,I,2018-08-31 23:59:59.0,의원,206597.447430317,447922.106924185,의원,1,0,0,74.4,122 120 114 109 105 104 102 101,내과, 신경과, 외과, 정형외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100007,20170417,,01,영업/정상,13,영업중,,,,,02-465-2239,,,서울특별시 광진구 자양동 52번지 201호,서울특별시 광진구 뚝섬로 480, 2층 좌측호 (자양동),05082,우리들내과의원,2019-03-08 14:19:54,U,2019-03-10 02:40:00.0,의원,205543.06511664,448239.636973707,의원,1,0,0,93.3,122 115 114 113 111 104 101,내과, 외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100008,20170426,,01,영업/정상,13,영업중,,,,,02-463-9911,,,서울특별시 광진구 중곡동 241번지 2호 1층,서울특별시 광진구 면목로 112, 1층 (중곡동),04910,청암한의원,2021-04-16 06:13:13,U,2021-04-18 02:40:00.0,한의원,207008.954160224,451251.966910619,한의원,1,0,0,73.5,308 307 306 305 304 303 302 301,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100009,2017-04-27,,01,영업/정상,13,영업중,,,,,02-3437-3337,,,서울특별시 광진구 구의동 246번지 15호,서울특별시 광진구 아차산로 373, 3층 (구의동, 원이빌딩),05044,고려H내과의원,2023-09-14 20:43:13,U,2022-12-08 23:06:00.0,의원,207359.077156309,448305.441351828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100010,2017-05-12,,01,영업/정상,13,영업중,,,,,02-452-7582,,,서울특별시 광진구 광장동 425-2,서울특별시 광진구 아차산로 511, 2,3층 (광장동),04984,경희하늘애한의원,2023-10-26 22:13:13,U,2022-10-30 22:08:00.0,한의원,208604.847723243,448881.571583897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120173040033041100011,2017-05-29,,01,영업/정상,13,영업중,,,,,02-453-2325,,,서울특별시 광진구 자양동 219번지 2호,서울특별시 광진구 자양로 95, 7층 (자양동, 도광빌딩),05055,서울탑비뇨기과의원,2023-08-03 23:43:13,U,2022-12-08 00:05:00.0,의원,207281.948699606,448219.671396301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
