개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,,,,,정보
3040000,3040000-121-2010-00007,20100504,,03,폐업,02,폐업,20110114,,,,,,143822,서울특별시 광진구 구의동 218-14번지 롯데슈퍼(내) ,,,따삐오,2010-05-04 15:07:31,I,2018-08-31 23:59:59.0,제과점영업,208087.647208835    ,448484.131343078    ,제과점영업,,,,,,,,,,,,,,N,20,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00008,20100512,,03,폐업,02,폐업,20150720,,,,,,143840,서울특별시 광진구 군자동 346-21번지 (1층) ,서울특별시 광진구 군자로 71 (군자동,(1층)),05002,153과자점,2010-05-13 15:41:07,I,2018-08-31 23:59:59.0,제과점영업,206172.554666667    ,449702.334000001    ,제과점영업,,,,,,,,,,,,,,N,23.1,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00009,20100520,,03,폐업,02,폐업,20120718,,,,0222905735,,143885,서울특별시 광진구 중곡동 41-1번지 ,서울특별시 광진구 긴고랑로 60 (중곡동),04921,마켓999(Market999)중곡점,2012-04-27 13:13:25,I,2018-08-31 23:59:59.0,제과점영업,207235.581247334    ,451072.124043842    ,제과점영업,,,,,,,,,,,,,,N,6,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00010,20100524,,01,영업/정상,01,영업,,,,,02 4626388,,143840,서울특별시 광진구 군자동 362-1번지 (1층) ,서울특별시 광진구 군자로 70, 1층 (군자동),05004,파리바게뜨화양시장점,2013-11-20 16:07:14,I,2018-08-31 23:59:59.0,제과점영업,206212.747883666    ,449662.64732366     ,제과점영업,,,,,,,,,,,,,,N,88.9,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00011,20100604,,03,폐업,02,폐업,20101014,,,,,,143895,서울특별시 광진구 중곡동 150-65번지 (1층) ,,,드림도넛,2010-06-04 09:55:21,I,2018-08-31 23:59:59.0,제과점영업,207645.203724018    ,451151.166172295    ,제과점영업,,,,,,,,,,,,,,N,32.1,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00012,20100709,,03,폐업,02,폐업,20110105,,,,,,143841,서울특별시 광진구 자양동 1-1번지 외3필지 나1호 ,,,파리바게뜨(건대중앙점),2010-07-09 13:23:29,I,2018-08-31 23:59:59.0,제과점영업,206135.089385369    ,448605.479182886    ,제과점영업,,,,,,,,,,,,,,N,109.7,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00013,20100813,,03,폐업,02,폐업,20120503,,,,02 7286011,,143758,서울특별시 광진구 자양동 227-2번지 이마트 내 ,,,(주)조선호텔베이커리 데이앤데이 자양점 피자,2010-08-13 09:41:59,I,2018-08-31 23:59:59.0,제과점영업,206698.369101656    ,448401.365538804    ,제과점영업,,,,,,,,,,,,,,N,26.4,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00014,20100819,,03,폐업,02,폐업,20131231,,,,,,143826,서울특별시 광진구 구의동 252-16번지 (1층) ,서울특별시 광진구 자양로 116 (구의동,(1층)),05043,빚은(광진구청점),2010-08-19 11:57:23,I,2018-08-31 23:59:59.0,제과점영업,207342.766106556    ,448444.754635481    ,제과점영업,,,,,,,,,,,,,,N,46.2,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00015,20100827,,03,폐업,02,폐업,20141119,,,,031 4411533,,143900,서울특별시 광진구 중곡동 167번지 중곡역 지하 ,서울특별시 광진구 능동로 지하 417 (중곡동),04908,신라명과 중곡점,2013-12-30 15:08:49,I,2018-08-31 23:59:59.0,제과점영업,207427.66751300000  ,451780.00132800000  ,제과점영업,,,,,,,,,,,,,,N,47.2,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00016,20100827,,01,영업/정상,01,영업,,,,,,,143839,서울특별시 광진구 군자동 98번지 학생회관 1층 ,서울특별시 광진구 능동로 209 (군자동),05006,파리바게뜨세종대점,2013-12-30 15:09:56,I,2018-08-31 23:59:59.0,제과점영업,206479.980833988    ,449827.630945538    ,제과점영업,,,,,,,,,,,,,,N,102.48,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00017,20100930,,03,폐업,02,폐업,20201007,,,,02 4341091,20.00,143817,서울특별시 광진구 구의동 55-10 (1층) ,서울특별시 광진구 자양로45길 5 (구의동,(1층)),04954,신라빵집,2020-10-07 13:18:19,U,2020-10-09 02:40:00.0,제과점영업,208016.594414211    ,449907.93399114     ,제과점영업,,,,,,,,,,,,,,N,20,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00018,20101104,,03,폐업,02,폐업,20120806,,,,,,143885,서울특별시 광진구 중곡동 31-38번지 (1층) ,서울특별시 광진구 능동로 378 (중곡동,(1층)),04934,브레댄코 중곡점,2010-11-10 17:07:39,I,2018-08-31 23:59:59.0,제과점영업,207256.674526588    ,451185.817881654    ,제과점영업,,,,,,,,,,,,,,N,72,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00019,20101110,,03,폐업,02,폐업,20180712,,,,,,143862,서울특별시 광진구 자양동 553-501번지 (1층) ,서울특별시 광진구 뚝섬로 552 (자양동,(1층)),05090,빚은광진자양점,2018-07-12 13:50:10,I,2018-08-31 23:59:59.0,제과점영업,206230.081675753    ,448001.810333908    ,제과점영업,,,,,,,,,,,,,,N,36.3,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00020,20101111,,03,폐업,02,폐업,20121109,,,,02 4543702,,143814,서울특별시 광진구 광장동 470-3번지 (1층) ,서울특별시 광진구 아차산로 502 (광장동,(1층)),04974,뚜레쥬르 광장점,2010-11-23 11:57:52,I,2018-08-31 23:59:59.0,제과점영업,208526.97532855     ,448791.8824094      ,제과점영업,,,,,,,,,,,,,,N,49.4,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00021,20101111,,03,폐업,02,폐업,20131226,,,,,,143867,서울특별시 광진구 자양동 635-8번지 (1층) ,서울특별시 광진구 뚝섬로 639 (자양동,(1층)),05060,하나로베이커리,2013-01-11 16:34:23,I,2018-08-31 23:59:59.0,제과점영업,207070.446147612    ,447746.148874413    ,제과점영업,,,,,,,,,,,,,,N,9.9,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00022,20101220,,01,영업/정상,01,영업,,,,,02 4553132,85.00,143758,서울특별시 광진구 자양동 227-336 ,서울특별시 광진구 아차산로36길 5 (자양동),05066,파리바게뜨(건대동문회관점),2020-11-30 16:23:07,U,2020-12-02 02:40:00.0,제과점영업,206520.876652813    ,448451.162604521    ,제과점영업,,,,,,,,,,,,,,N,85,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00023,20101231,,03,폐업,02,폐업,20190412,,,,,22.97,143814,서울특별시 광진구 광장동 484번지 현대3단지 상가 지하106호 ,서울특별시 광진구 아차산로70길 62 (광장동),04974,한스(Hans),2019-04-12 11:33:24,U,2019-04-14 02:40:00.0,제과점영업,208644.819209521    ,448711.725750126    ,제과점영업,,,,,,,,,,,,,,N,22.97,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00001,20110103,,03,폐업,02,폐업,20170111,,,,0234378546,,143888,서울특별시 광진구 중곡동 93-2번지 (1층) ,서울특별시 광진구 용마산로 10 (중곡동,(1층)),04953,몽블랑제(Mon Boulanger)중곡2점,2015-02-25 16:00:20,I,2018-08-31 23:59:59.0,제과점영업,207778.116493941    ,450250.255643789    ,제과점영업,,,,,,,,,,,,,,N,13.1,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00002,20110105,,01,영업/정상,01,영업,,,,,02  450 8284,72.48,143832,서울특별시 광진구 구의동 631-1번지 ,서울특별시 광진구 광나루로56길 29 (구의동),05119,파리바게뜨강변프라임점,2020-03-06 15:12:32,U,2020-03-08 02:40:00.0,제과점영업,208558.286631653    ,448353.905156369    ,제과점영업,,,,,,,,,,,,,,N,72.48,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00003,20110105,,03,폐업,02,폐업,20110902,,,,,,143914,서울특별시 광진구 화양동 10-1번지 (1층) ,,,쥬벨베이커리,2011-06-30 14:18:49,I,2018-08-31 23:59:59.0,제과점영업,206107.775163579    ,449029.342177779    ,제과점영업,,,,,,,,,,,,,,N,39.6,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00004,20110128,,01,영업/정상,01,영업,,,,,02 4470053,,143809,서울특별시 광진구 광장동 334-12번지 (1층) ,서울특별시 광진구 광장로 89 (광장동,(1층)),04967,뚜레쥬르까페워커힐점,2018-03-06 17:09:11,I,2018-08-31 23:59:59.0,제과점영업,209375.068351656    ,449558.030455124    ,제과점영업,,,,,,,,,,,,,,N,158.08,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00005,20110215,,03,폐업,02,폐업,20150827,,,,,,143917,서울특별시 광진구 화양동 41-14번지 ,서울특별시 광진구 동일로 144 (화양동),05014,뚜레쥬르 화양현대점,2011-12-07 11:39:08,I,2018-08-31 23:59:59.0,제과점영업,205755.451221715    ,449200.390924766    ,제과점영업,,,,,,,,,,,,,,N,56,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00006,2011-04-08,,03,폐업,02,폐업,2023-03-08,,,,,20.90,143-842,서울특별시 광진구 자양동 847-7 (1층),서울특별시 광진구 뚝섬로27길 49 (자양동,(1층)),05078,글로리아,2023-03-08 13:07:12,U,2022-12-02 23:00:00.0,제과점영업,205802.048774973,448436.290072876,,,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00007,20110428,,01,영업/정상,01,영업,,,,,,36.00,143866,서울특별시 광진구 자양동 621-20 (1층) ,서울특별시 광진구 자양로15길 55 (자양동,(1층)),05057,브레드원,2020-07-07 11:36:58,U,2020-07-09 02:40:00.0,제과점영업,207052.546742909    ,448100.475438148    ,제과점영업,,,,,,,,,,,,,,N,36,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00008,20110705,,03,폐업,02,폐업,20130830,,,,02 4670751,,143838,서울특별시 광진구 군자동 184번지 (1층) ,서울특별시 광진구 동일로 278 (군자동,(1층)),05000,케익하우스빈,2013-01-30 15:49:57,I,2018-08-31 23:59:59.0,제과점영업,206309.59075872     ,450430.884671398    ,제과점영업,,,,,,,,,,,,,,N,24.12,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00009,20110808,,03,폐업,02,폐업,20150817,,,,,,143903,서울특별시 광진구 중곡동 221-46번지 1층 ,서울특별시 광진구 능동로47길 16 (중곡동,1층),04909,바로굼빵터,2011-12-06 15:49:23,I,2018-08-31 23:59:59.0,제과점영업,207154.406183398    ,451228.786691803    ,제과점영업,,,,,,,,,,,,,,N,23.1,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00010,20110823,,03,폐업,02,폐업,20121107,,,,,,143841,서울특별시 광진구 자양동 9-5번지 (1층) ,서울특별시 광진구 아차산로30길 42 (자양동,(1층)),05072,칸베이커리,2011-09-20 09:44:28,I,2018-08-31 23:59:59.0,제과점영업,205841.315094422    ,448537.547744955    ,제과점영업,,,,,,,,,,,,,,N,39.6,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00011,20110831,,01,영업/정상,01,영업,,,,,02 4540411,40.97,143926,서울특별시 광진구 화양동 527번지 KCC파크타운 ,서울특별시 광진구 광나루로 410, KCC파크타운 1층 106호 (화양동),05021,뚜레쥬르어린이대공원점,2020-04-21 15:20:46,U,2020-04-23 02:40:00.0,제과점영업,206559.277117752    ,449368.957156903    ,제과점영업,,,,,상수도전용,,,,,,,,,N,40.97,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00012,20110902,,01,영업/정상,01,영업,,,,,02 4699442,15.98,143914,서울특별시 광진구 화양동 10-16번지 1층 ,서울특별시 광진구 아차산로29길 50 (화양동,1층),05016,배고팡,2020-03-02 14:38:17,U,2020-03-04 02:40:00.0,제과점영업,206052.746691054    ,448970.167278835    ,제과점영업,,,,,상수도전용,,,,,,,,,N,15.98,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00013,20110905,,03,폐업,02,폐업,20120906,,,,,,143842,서울특별시 광진구 자양동 847-9번지 (1층) ,서울특별시 광진구 뚝섬로27길 57 (자양동,(1층)),05078,빵굽는동네,2011-09-05 15:43:32,I,2018-08-31 23:59:59.0,제과점영업,205813.305014389    ,448464.864696821    ,제과점영업,,,,,,,,,,,,,,N,33,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00014,20110916,,03,폐업,02,폐업,20160518,,,,02 4443004,,143862,서울특별시 광진구 자양동 553-276번지 (1층) ,서울특별시 광진구 뚝섬로 502 (자양동,(1층)),05085,웰빙독일빵,2011-09-16 15:31:14,I,2018-08-31 23:59:59.0,제과점영업,205757.479845822    ,448178.929023722    ,제과점영업,,,,,,,,,,,,,,N,30.5,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00015,20110919,,03,폐업,02,폐업,20211122,,,,02 4563676,27.36,143872,서울특별시 광진구 자양동 652-33 (1층) ,서울특별시 광진구 뚝섬로 656 (자양동,(1층)),05101,빵터지는 집,2021-11-22 12:54:26,U,2021-11-24 02:40:00.0,제과점영업,207210.410261585    ,447676.098948209    ,제과점영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,27.36,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00016,20110920,,03,폐업,02,폐업,20180326,,,,0222011530,,143889,서울특별시 광진구 중곡동 107-41번지 (1층) ,서울특별시 광진구 영화사로 55 (중곡동,(1층)),04947,뺑드미,2018-03-26 15:07:30,I,2018-08-31 23:59:59.0,제과점영업,208114.688676917    ,450372.743118653    ,제과점영업,,,,,,,,,,,,,,N,30.46,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00017,20111010,,03,폐업,02,폐업,20150410,,,,,,143859,서울특별시 광진구 자양동 854번지 광진트라팰리스104호 ,서울특별시 광진구 뚝섬로34길 67 (자양동,광진트라팰리스104호),05096,호선당,2011-11-18 18:18:12,I,2018-08-31 23:59:59.0,제과점영업,205936.166700054    ,447740.595068393    ,제과점영업,,,,,상수도전용,,,,,,,,,N,39.66,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00018,20111102,,03,폐업,02,폐업,20130711,,,,,,143847,서울특별시 광진구 능동 277번지 지하철7호선 군자역 내 ,,,브레덴코 군자역점,2013-07-11 11:47:31,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,,,,,,,,,,,,,,N,23.5,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00019,20111128,,03,폐업,02,폐업,20140616,,,,,,143853,서울특별시 광진구 자양동 779-8번지 103호 ,서울특별시 광진구 자양로 109 (자양동, 구의현대홈시티 103호),05026,브레댄코,2014-06-16 15:32:27,I,2018-08-31 23:59:59.0,제과점영업,207272.149510501    ,448355.730766306    ,제과점영업,,,,,,,,,,,,,,N,49.5,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2011-00020,20110525,,01,영업/정상,01,영업,,,,,0222973749,,143903,서울특별시 광진구 중곡동 240-16번지 1층 ,서울특별시 광진구 동일로70길 52, 1층 (중곡동),04911,브레드?(#),2016-11-30 13:55:43,I,2018-08-31 23:59:59.0,제과점영업,206962.348841596    ,451290.257816298    ,제과점영업,,,,,,,,,,,,,,N,42.84,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00001,20120228,,03,폐업,02,폐업,20120725,,,,,,143914,서울특별시 광진구 화양동 10-1번지 ,서울특별시 광진구 능동로13길 39 (화양동),05016,브레드마루,2012-02-28 18:24:08,I,2018-08-31 23:59:59.0,제과점영업,206107.775163579    ,449029.342177779    ,제과점영업,,,,,,,,,,,,,,N,33,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00002,20120312,,01,영업/정상,01,영업,,,,,,119.74,143900,서울특별시 광진구 중곡동 166-4,서울특별시 광진구 능동로 409 (중곡동),04908,파리바게뜨중곡역점,2022-04-01 11:19:34,U,2021-12-04 00:03:00.0,제과점영업,207335.124540149,451482.361459885,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00003,20120316,,03,폐업,02,폐업,20180928,,,,02 4551310,24.50,143895,서울특별시 광진구 중곡동 150-66번지 ,서울특별시 광진구 용마산로 98 (중곡동),04941,비니호야,2018-09-28 16:02:39,U,2018-09-28 23:59:59.0,제과점영업,207647.48623045     ,451136.444981239    ,제과점영업,,,,,상수도전용,,,,,,,,,N,24.5,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00004,20120417,,01,영업/정상,01,영업,,,,,,,143210,서울특별시 광진구 광장동 582번지 ,서울특별시 광진구 아차산로 537-17 (광장동, 광장힐스테이트 단지내상가 S동1층12호),04983,파리바케뜨광장힐스테이트점,2012-07-13 13:25:11,I,2018-08-31 23:59:59.0,제과점영업,208729.170395929    ,448995.808404463    ,제과점영업,,,,,,,,,,,,,,N,87,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00005,20120427,,03,폐업,02,폐업,20131213,,,,,,143862,서울특별시 광진구 자양동 553-273번지 ,서울특별시 광진구 뚝섬로34길 40, 1층 (자양동),05090,스윗플라워(Sweet Flower),2012-04-27 17:16:13,I,2018-08-31 23:59:59.0,제과점영업,206027.576101193    ,447894.122052228    ,제과점영업,,,,,,,,,,,,,,N,26.4,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00006,20120511,,03,폐업,02,폐업,20170911,,,,,,143210,서울특별시 광진구 광장동 582번지 ,서울특별시 광진구 아차산로 537-17, 광장힐스테이트 제상가동 1층 20호 (광장동),04983,조스베이커리,2017-09-11 15:05:22,I,2018-08-31 23:59:59.0,제과점영업,208729.170395929    ,448995.808404463    ,제과점영업,,,,,상수도전용,,,,,,,,,N,60,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00007,20120516,,03,폐업,02,폐업,20150123,,,,21871058,,143914,서울특별시 광진구 화양동 7-3번지 건대역내 ,서울특별시 광진구 아차산로 243 (화양동),05017,비알코리아(주)던킨도너츠건대역사점,2014-04-14 15:48:36,I,2018-08-31 23:59:59.0,제과점영업,206031.196548172    ,448731.099217371    ,제과점영업,,,,,상수도전용,,,,,,,,,N,27.6,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00008,20120625,,03,폐업,02,폐업,20180501,,,,,,143915,서울특별시 광진구 화양동 16-54번지 ,서울특별시 광진구 군자로7길 25, 1층 (화양동),05012,씨아포스트로피,2018-05-01 10:13:23,I,2018-08-31 23:59:59.0,제과점영업,206044.722904365    ,449271.239941684    ,제과점영업,,,,,,,,,,,,,,N,25,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00009,20120702,,03,폐업,02,폐업,20170906,,,,0221871058,,143914,서울특별시 광진구 화양동 6-1번지 ,서울특별시 광진구 능동로 103, 동서빌딩 1,2층 (화양동),05017,비알코리아(주)던킨도너츠 건대입구역점,2017-09-06 17:04:54,I,2018-08-31 23:59:59.0,제과점영업,206163.281973626    ,448682.578827966    ,제과점영업,,,,,,,,,,,,,,N,201,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00010,20120806,,03,폐업,02,폐업,20130326,,,,,,143877,서울특별시 광진구 자양동 508-1번지 ,서울특별시 광진구 능동로 53, 1층 (자양동),05074,봉봉블라썸,2012-08-06 15:20:25,I,2018-08-31 23:59:59.0,제과점영업,205991.364171208    ,448211.925854405    ,제과점영업,,,,,,,,,,,,,,N,20.1,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00011,20120913,,03,폐업,02,폐업,20201203,,,,0232150652,6.60,143758,서울특별시 광진구 자양동 227-342 ,서울특별시 광진구 능동로 92, 지하1층 (자양동),05065,루시카토,2020-12-03 11:31:46,U,2020-12-05 02:40:00.0,제과점영업,206217.434726027    ,448506.218743834    ,제과점영업,,,,,,,,,,,,,,N,6.6,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00012,20121101,,03,폐업,02,폐업,20160921,,,,02 4567502,,143822,서울특별시 광진구 구의동 212-3번지 CS PLAZA빌딩 1층 ,서울특별시 광진구 아차산로 471, 1층 (구의동, CS PLAZA빌딩),05035,(주)농업법인 쿱스토어 구의점,2015-05-11 13:29:26,I,2018-08-31 23:59:59.0,제과점영업,208232.99266682     ,448688.329238784    ,제과점영업,,,,,,,,,,,,,,N,37.11,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00013,20121106,,03,폐업,02,폐업,20140102,,,,02 4691333,,143914,서울특별시 광진구 화양동 10-1번지 ,서울특별시 광진구 능동로13길 39, 1층 (화양동),05016,GS따삐오&빚은화양점,2013-05-21 16:13:37,I,2018-08-31 23:59:59.0,제과점영업,206107.775163579    ,449029.342177779    ,제과점영업,,,,,,,,,,,,,,N,33,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00014,2012-11-14,,03,폐업,02,폐업,2023-04-24,,,,,26.00,143-890,서울특별시 광진구 중곡동 126-2 (1층),서울특별시 광진구 용마산로7길 17, 1층 (중곡동),04923,김영민제과점,2023-04-24 13:13:41,U,2022-12-03 22:06:00.0,제과점영업,207587.346588142,450767.411709965,,,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00015,20121126,,03,폐업,02,폐업,20150514,,,,02 4220600,,143814,서울특별시 광진구 광장동 470-3번지 진넥스오딧세이 112호,서울특별시 광진구 아차산로 502, 112호 (광장동, 진넥스오딧세이),04974,떡담광장점,2012-11-26 13:10:40,I,2018-08-31 23:59:59.0,제과점영업,208526.97532855     ,448791.8824094      ,제과점영업,,,,,,,,,,,,,,N,49.4,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00016,20121203,,03,폐업,02,폐업,20191122,,,,,56.26,143839,서울특별시 광진구 군자동 150-22번지 ,서울특별시 광진구 군자로 129-1, 1~2층 (군자동),04999,쉼표,2019-11-22 11:32:25,U,2019-11-24 02:40:00.0,제과점영업,206437.455452494    ,450167.021556104    ,제과점영업,,,,,,,,,,,,,,N,56.26,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2012-00017,20121210,,03,폐업,02,폐업,20150713,,,,02 4568004,,143915,서울특별시 광진구 화양동 220번지 ,서울특별시 광진구 광나루로 394, 1층 (화양동),05009,빚은어린이대공원역점,2012-12-10 14:35:52,I,2018-08-31 23:59:59.0,제과점영업,206416.519969486    ,449443.683641654    ,제과점영업,,,,,,,,,,,,,,N,94.05,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2013-00001,20130326,,03,폐업,02,폐업,20170112,,,,,,143721,서울특별시 광진구 구의동 546-4번지 테크노마트 지하2층 롯데마트 강변점내 ,서울특별시 광진구 광나루로56길 85, 지하2층 (구의동, 테크노마트 롯데마트 강변점내),05116,비티에스(BTS)통상,2013-03-26 16:00:41,I,2018-08-31 23:59:59.0,제과점영업,208394.416382167    ,448165.279999905    ,제과점영업,,,,,,,,,,,,,,N,9,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2013-00002,20130507,,03,폐업,02,폐업,20161004,,,,,,143888,서울특별시 광진구 중곡동 88-35번지 (1층) ,서울특별시 광진구 영화사로 37-1, 1층 (중곡동),04946,빵터지는집,2013-05-07 15:32:54,I,2018-08-31 23:59:59.0,제과점영업,207991.17997472     ,450479.894025307    ,제과점영업,,,,,,,,,,,,,,N,42.12,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2013-00003,20130627,,03,폐업,02,폐업,20160407,,,,,,143890,서울특별시 광진구 중곡동 123-20번지 (1층) ,서울특별시 광진구 천호대로125길 72, 1층 (중곡동),04924,이지바이 중곡점,2013-06-27 10:48:53,I,2018-08-31 23:59:59.0,제과점영업,207642.731145365    ,450592.689011536    ,제과점영업,,,,,,,,,,,,,,N,33.33,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2013-00004,20130708,,03,폐업,02,폐업,20170626,,,,,,143814,서울특별시 광진구 광장동 457-1번지 (광희빌딩 1층) 1동 ,서울특별시 광진구 아차산로70길 26, 1동 1층 (광장동, 광희빌딩),04974,브레드미 광장동점,2017-06-26 10:53:13,I,2018-08-31 23:59:59.0,제과점영업,208873.295567478    ,448861.36946648     ,제과점영업,,,,,,,,,,,,,,N,66,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2013-00005,20130717,,03,폐업,02,폐업,20161229,,,,02 4571252,,143210,서울특별시 광진구 광장동 582번지 광장힐스테이트 상가 1층 4호 ,서울특별시 광진구 아차산로 537-17, 1층 4호 (광장동, 광장힐스테이트 상가),04983,코코호도 광장점,2013-07-17 14:17:07,I,2018-08-31 23:59:59.0,제과점영업,208729.170395929    ,448995.808404463    ,제과점영업,,,,,,,,,,,,,,N,22,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2013-00006,20130807,,03,폐업,02,폐업,20171204,,,,,,143842,서울특별시 광진구 자양동 829번지 1층 110호,105호 ,서울특별시 광진구 능동로3길 5, 1층 110,105호 (자양동),05086,건대케이크,2017-12-04 13:44:00,I,2018-08-31 23:59:59.0,제과점영업,205836.941161316    ,447873.278639697    ,제과점영업,,,,,,,,,,,,,,N,21.18,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2013-00007,20131021,,03,폐업,02,폐업,20171228,,,,,,143866,서울특별시 광진구 자양동 625-30번지 (1층) ,서울특별시 광진구 자양로15길 27, 1층 (자양동),05057,인디오븐자양점,2017-12-28 09:30:26,I,2018-08-31 23:59:59.0,제과점영업,207193.546781532    ,448147.401068444    ,제과점영업,,,,,,,,,,,,,,N,77.66,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2013-00008,20131023,,03,폐업,02,폐업,20141121,,,,,,143845,서울특별시 광진구 자양동 81번지 ,서울특별시 광진구 능동로3길 54, 1층 (자양동),05084,미즈호베이커리,2013-10-23 17:39:33,I,2018-08-31 23:59:59.0,제과점영업,205632.848121685    ,448001.499595417    ,제과점영업,,,,,,,,,,,,,,N,49.1,,,,,,,서울시광진구제과점영업인허가정보.csv
