개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),약국영업면적,지정일자,,,,,,,정보
3040000,PHMD120123040033084000009,20120626,,01,영업/정상,13,영업중,,,,,02-2201-4321,,143888,서울특별시 광진구 중곡동 79번지 9호,서울특별시 광진구 용마산로 46 (중곡동),04949,중곡종로약국,2012-06-27 14:44:50,I,2018-08-31 23:59:59.0,,207728.881211899    ,450600.779786883    ,120.12,20120626,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000010,2012-06-29,,01,영업/정상,13,영업중,,,,,02-467-8667,,,서울특별시 광진구 화양동 11-2,서울특별시 광진구 능동로13길 19, 1층 (화양동),05016,햇살온누리약국,2023-07-21 11:09:38,U,2022-12-06 22:03:00.0,,206189.569199535,448959.735473105,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000011,20120702,20130812,03,폐업,03,폐업,20130812,,,,02-457-4110,,143890,서울특별시 광진구 중곡동 124번지 8호,서울특별시 광진구 용마산로 57 (중곡동),143890,해동약국,2013-08-12 09:52:06,I,2018-08-31 23:59:59.0,,207662.269409542    ,450724.825373886    ,57.72,20120702,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000012,20120716,20180618,03,폐업,03,폐업,20180618,,,,02-457-2922,,143867,서울특별시 광진구 자양동 626번지 4호,서울특별시 광진구 자양로13길 4-1 (자양동),05056,참약국,2018-06-18 13:18:20,I,2018-08-31 23:59:59.0,,207291.425677175    ,448181.783379762    ,24.2,20120716,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000013,20120904,,01,영업/정상,13,영업중,,,,,02-466-1288,,143914,서울특별시 광진구 화양동 6번지 2호 연한빌딩 4층, 403호,서울특별시 광진구 아차산로 241 (화양동, 연한빌딩 4층 403호),05017,연약국,2012-09-07 13:32:21,I,2018-08-31 23:59:59.0,,206131.315540787    ,448712.391439589    ,48.19,20120904,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000014,20120917,20121126,03,폐업,03,폐업,20121126,,,,02-469-3151,,143901,서울특별시 광진구 중곡동 175번지 27호,서울특별시 광진구 면목로 173 (중곡동),143901,혜원약국,2012-11-26 10:09:06,I,2018-08-31 23:59:59.0,,207227.12326115     ,451819.638034393    ,28.16,20120917,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000015,20121126,,01,영업/정상,13,영업중,,,,,02-469-3151,,143901,서울특별시 광진구 중곡동 175번지 27호,서울특별시 광진구 면목로 173 (중곡동),04902,혜원약국,2012-12-05 16:45:18,I,2018-08-31 23:59:59.0,,207227.12326115     ,451819.638034393    ,26.04,20121126,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000016,20121203,,01,영업/정상,13,영업중,,,,,02-467-7287,,143840,서울특별시 광진구 군자동 363번지 1호,서울특별시 광진구 군자로 86-1 (군자동),05004,신백구약국,2014-02-06 11:42:53,I,2018-08-31 23:59:59.0,,206224.727686677    ,449843.120960703    ,55,20121203,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000001,2013-01-02,,01,영업/정상,13,영업중,,,,,02-447-9830,,143-723,서울특별시 광진구 구의동 199번지 18호,서울특별시 광진구 구의강변로 106, 105호 (구의동),05117,쉐르빌대학약국,2023-05-15 17:29:32,U,2022-12-04 23:07:00.0,,208310.372259506,448631.437594782,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000002,20130201,20160302,03,폐업,03,폐업,20160302,,,,02-2201-3581,,143810,서울특별시 광진구 광장동 337번지 1호,서울특별시 광진구 아차산로 621 (광장동),04967,보윤약국,2016-03-02 10:28:05,I,2018-08-31 23:59:59.0,,209405.843683882    ,449586.671703526    ,36.8,20130201,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000003,20130311,20140115,03,폐업,03,폐업,20140115,,,,02-454-6088,,143865,서울특별시 광진구 자양동 608번지 21호,서울특별시 광진구 자양번영로 34 (자양동),143865,봄약국,2014-01-15 09:39:20,I,2018-08-31 23:59:59.0,,206632.334947298    ,447830.956483333    ,34.56,20130311,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000004,20130314,20130906,03,폐업,03,폐업,20130906,,,,02-2205-4000,,143912,서울특별시 광진구 중곡동 649번지 8호,서울특별시 광진구 능동로 315 (중곡동),143912,프라자사랑약국,2013-09-06 14:08:52,I,2018-08-31 23:59:59.0,,206960.304957991    ,450625.255482591    ,73.81,20130314,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000005,20130401,,03,폐업,03,폐업,20190819,,,,454-5656,,,서울특별시 광진구 구의동 611번지 현대2단지 종합상가 112호,서울특별시 광진구 광나루로56길 34 (구의동, 구의현대2단지),05118,알파약국,2019-08-19 10:52:50,U,2019-08-21 02:40:00.0,,208403.746065593    ,448490.239179557    ,23.77,20130401,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000006,20130812,,01,영업/정상,13,영업중,,,,,02-457-4110,,143890,서울특별시 광진구 중곡동 124번지 8호,서울특별시 광진구 용마산로 57 (중곡동),04923,해동온누리약국,2019-03-14 18:38:55,U,2019-03-16 02:40:00.0,,207662.269409542    ,450724.825373886    ,57.72,20130812,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000007,20130906,20170227,03,폐업,03,폐업,20170227,,,,02-2205-4000,,143912,서울특별시 광진구 중곡동 649번지 8호,서울특별시 광진구 능동로 315 (중곡동),04919,프라자사랑약국,2017-02-27 16:24:10,I,2018-08-31 23:59:59.0,,206960.304957991    ,450625.255482591    ,73.81,20130906,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000008,20131106,20160603,03,폐업,03,폐업,20160603,,,,02-3012-3001,,143821,서울특별시 광진구 구의동 207번지 1호,서울특별시 광진구 아차산로65길 51 (구의동),05036,잠실본한약국,2016-06-03 17:42:49,I,2018-08-31 23:59:59.0,,208103.815230781    ,448879.770603802    ,24.44,20131106,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000009,20131114,20141222,03,폐업,03,폐업,20141222,,,,070-8882-1164,,143817,서울특별시 광진구 구의동 55번지 22호 103호,서울특별시 광진구 자양로 281 (구의동),143817,탑메디칼약국,2014-12-22 14:09:27,I,2018-08-31 23:59:59.0,,208013.281240358    ,449873.038603781    ,43.68,20131114,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120133040033084000010,20131209,,01,영업/정상,13,영업중,,,,,070-4400-6206,,143867,서울특별시 광진구 자양동 653번지 47호 필산빌딩 104호,서울특별시 광진구 자양로9길 77 (자양동),05060,자양하나약국,2014-02-05 14:48:10,I,2018-08-31 23:59:59.0,,207108.596099938    ,447728.818227552    ,78.7,20131209,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000001,20140102,20170116,03,폐업,03,폐업,20170116,,,,458-8911,,143885,서울특별시 광진구 중곡동 31번지 1호 1층,서울특별시 광진구 능동로 392 (중곡동),04934,위드팜열린약국,2017-01-16 17:25:50,I,2018-08-31 23:59:59.0,,207311.333347724    ,451312.93518937     ,44.8,20140102,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000002,20140115,,01,영업/정상,13,영업중,,,,,02-454-6088,,,서울특별시 광진구 자양동 608번지 19호,서울특별시 광진구 뚝섬로 596, 1층 (자양동),05098,봄약국,2018-01-12 17:50:29,I,2018-08-31 23:59:59.0,,206641.557042355    ,447859.976973617    ,31.45,20140115,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000003,20140128,20160125,03,폐업,03,폐업,20160106,,,,446-0232,,143818,서울특별시 광진구 구의동 57번지 71호 부원빌딩1층,서울특별시 광진구 천호대로 689 (구의동),04962,서현약국,2016-01-25 17:27:42,I,2018-08-31 23:59:59.0,,208016.15084687     ,449753.09401335     ,34,20140128,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000004,20140128,,01,영업/정상,13,영업중,,,,,070-4240-1131,,143824,서울특별시 광진구 구의동 234번지 9호 104호,서울특별시 광진구 광나루로 508 (구의동),05031,현약국,2014-02-10 16:48:55,I,2018-08-31 23:59:59.0,,207524.325840597    ,449167.621788725    ,42.08,20140128,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000005,20140219,,03,폐업,03,폐업,20200520,,,,02-444-0274,,,서울특별시 광진구 자양동 616번지 24호 유일빌딩,서울특별시 광진구 뚝섬로 623, 1층 (자양동, 유일빌딩),05063,100세약국,2020-05-20 10:41:45,U,2020-05-22 02:40:00.0,,206919.225758796    ,447804.946957477    ,34.67,20140219,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000006,20140414,20151214,03,폐업,03,폐업,20151214,,,,02-446-6159,,143874,서울특별시 광진구 자양동 680번지 4호 1층,서울특별시 광진구 자양로 88, 1층 (자양동),05051,자양약국,2015-12-14 11:50:22,I,2018-08-31 23:59:59.0,,207380.881842195    ,448153.591228926    ,11,20140414,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000007,20140515,20150501,03,폐업,03,폐업,20150430,,,,02-465-2257,,143916,서울특별시 광진구 화양동 23번지 1호,서울특별시 광진구 동일로30길 12 (화양동),143916,기쁨약국,2015-05-01 14:23:23,I,2018-08-31 23:59:59.0,,205924.98362082     ,449479.646716564    ,52.53,20140515,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000008,20140515,20150129,03,폐업,03,폐업,20150129,,,,02-463-9380,,143900,서울특별시 광진구 중곡동 166번지 4호 1층,서울특별시 광진구 능동로 409, 1층 (중곡동),143900,천사약국,2015-01-29 10:33:36,I,2018-08-31 23:59:59.0,,207335.124540149    ,451482.361459885    ,22.54,20140515,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000009,20140526,20150203,03,폐업,03,폐업,20150203,,,,02-6213-9119,,143901,서울특별시 광진구 중곡동 192번지 54호,서울특별시 광진구 동일로72길 53 (중곡동),143901,이화봄약국,2015-02-03 13:38:56,I,2018-08-31 23:59:59.0,,207051.523404924    ,451446.21163351     ,23.23,20140526,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000010,20140721,,03,폐업,03,폐업,20190704,,,,02-455-6813,,,서울특별시 광진구 구의동 246번지 15호,서울특별시 광진구 아차산로 373 (구의동, 원이빌딩),05044,미소온누리약국,2019-07-04 09:36:01,U,2019-07-06 02:40:00.0,,207359.077156309    ,448305.441351828    ,13.85,20140721,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000012,20140915,20161101,03,폐업,03,폐업,20161101,,,,02-498-5787,,143903,서울특별시 광진구 중곡동 241번지 24호,서울특별시 광진구 긴고랑로 35 (중곡동),04910,밝은약국,2016-11-01 09:54:44,I,2018-08-31 23:59:59.0,,207037.500900128    ,451206.106959522    ,17.64,20140915,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000013,20141010,20170102,03,폐업,03,폐업,20170102,,,,02-941-4869,,143839,서울특별시 광진구 군자동 103번지 군자빌딩 108호,서울특별시 광진구 군자로 108 (군자동),05004,군자수약국,2017-01-02 11:09:44,I,2018-08-31 23:59:59.0,,206299.7504918      ,450037.825730524    ,37.29,20141010,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120143040033084000014,20141222,,03,폐업,03,폐업,20191010,,,,070-8882-1164,,,서울특별시 광진구 구의동 55번지 22호,서울특별시 광진구 자양로 281 (구의동, 누리빌딩),04954,탑메디칼약국,2019-10-10 15:19:23,U,2019-11-29 02:40:00.0,,208013.281240358    ,449873.038603781    ,43.68,20141222,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000001,20150126,20180226,03,폐업,03,폐업,20180226,,,,02-2201-0955,,143821,서울특별시 광진구 구의동 201번지 8호 진넥스베르디엠 202호,서울특별시 광진구 광나루로 604, 2층 202호 (구의동, 진넥스베르디엠),05034,하늘약국,2018-02-26 09:46:59,I,2018-08-31 23:59:59.0,,208318.216397053    ,448817.091466369    ,20.51,20150126,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000002,20150129,,01,영업/정상,13,영업중,,,,,02-463-9380,,,서울특별시 광진구 중곡동 166번지 4호,서울특별시 광진구 능동로 409 (중곡동),04908,천사약국,2017-09-13 09:29:46,I,2018-08-31 23:59:59.0,,207335.124540149    ,451482.361459885    ,22.54,20150129,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000003,20150203,20151019,03,폐업,03,폐업,20151019,,,,02-6213-9119,,143901,서울특별시 광진구 중곡동 192번지 54호,서울특별시 광진구 동일로72길 53 (중곡동),04907,이화봄약국,2015-10-19 10:29:48,I,2018-08-31 23:59:59.0,,207051.523404924    ,451446.21163351     ,23.23,20150203,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000004,20150309,,01,영업/정상,13,영업중,,,,,070-7795-8876,,,서울특별시 광진구 자양동 855번지 205호,서울특별시 광진구 능동로 18 (자양동, 이튼타워리버3차),05096,이층약국,2017-09-12 18:20:11,I,2018-08-31 23:59:59.0,,205945.98820137     ,447862.351973505    ,38.54,20150309,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000005,20150319,20151210,03,폐업,03,폐업,20151210,,,,02-469-9985,,143912,서울특별시 광진구 중곡동 648번지 17호 3층,서울특별시 광진구 능동로 319, 3층 (중곡동),04919,정담은한약국,2015-12-10 14:27:44,I,2018-08-31 23:59:59.0,,206989.849364303    ,450674.507679443    ,40.05,20150319,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000006,20150427,,01,영업/정상,13,영업중,,,,,02-453-5775,,,서울특별시 광진구 자양동 677번지 7호,서울특별시 광진구 자양로 43 (자양동),05103,착한약국,2019-01-02 09:39:22,U,2019-01-04 02:40:00.0,,207491.508995823    ,447717.445119677    ,34.32,20150427,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000007,20150605,20151126,03,폐업,03,폐업,20151126,,,,456-7656,,143866,서울특별시 광진구 자양동 616번지 24호,서울특별시 광진구 뚝섬로 623, 1층 (자양동, 유일빌딩),05063,새봄약국,2015-11-26 15:30:23,I,2018-08-31 23:59:59.0,,206919.225758796    ,447804.946957477    ,35.47,20150605,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000008,20150617,20170901,03,폐업,03,폐업,20170901,,,,02-499-3734,,143914,서울특별시 광진구 화양동 5번지 5호 2층,서울특별시 광진구 능동로 123, 2층 (화양동),05017,원약국,2017-09-01 09:47:03,I,2018-08-31 23:59:59.0,,206228.837446343    ,448866.49526502     ,23.02,20150617,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000009,20151019,20160112,03,폐업,03,폐업,20160112,,,,02-6213-9119,,,,서울특별시 광진구 동일로72길 53 (중곡동),04907,이화봄약국,2016-01-12 13:16:21,I,2018-08-31 23:59:59.0,,207051.523404924    ,451446.21163351     ,23.23,20151019,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000010,20151019,,01,영업/정상,13,영업중,,,,,02-537-1472,,,서울특별시 광진구 자양동 662번지 5호 1층 3,4호,서울특별시 광진구 자양로5길 36, 1층 3,4호 (자양동),05102,예담한약국,2021-01-26 16:09:46,U,2021-01-28 02:40:00.0,,207332.900096276    ,447665.572094253    ,45.2,20151019,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000011,20151021,,01,영업/정상,13,영업중,,,,,02-464-1832,,,서울특별시 광진구 중곡동 230-14,서울특별시 광진구 면목로 130, 1층 (중곡동),04910,광제사약국,2021-09-13 21:01:10,U,2021-09-15 02:40:00.0,,207078.482246832    ,451412.298304191    ,90.1,20151021,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000012,20151102,20180514,03,폐업,03,폐업,20180514,,,,22052960,,,서울특별시 광진구 중곡동 241번지 34호,서울특별시 광진구 긴고랑로 47 (중곡동, 박현수 치과),04909,한나약국,2018-05-14 09:45:39,I,2018-08-31 23:59:59.0,,207137.468593835    ,451166.351150671    ,23.04,20151102,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000013,20151201,,01,영업/정상,13,영업중,,,,,024477635,,,서울특별시 광진구 구의동 665 파크타운 2층,서울특별시 광진구 천호대로 671, 2층 (구의동, 파크타운),04954,다솜약국,2023-01-19 18:07:38,U,2022-11-30 22:01:00.0,,207932.590926797,449900.499890401,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000014,20151214,,03,폐업,03,폐업,20181217,,,,02) 446-6159,,,,서울특별시 광진구 자양로 88 (자양동, 광영빌딩),05051,자양약국,2018-12-17 11:12:36,U,2018-12-19 02:40:00.0,,207380.881842195    ,448153.591228926    ,11,20151214,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000015,20151215,,03,폐업,03,폐업,20211202,,,,02-469-9985,,,서울특별시 광진구 중곡동 647번지 24호 202호,서울특별시 광진구 능동로 335, 202호 (중곡동),04918,정담은한약국,2021-12-02 15:26:25,U,2021-12-04 02:40:00.0,,207046.308922779    ,450819.820071538    ,74.74,20151215,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120153040033084000016,20151228,,03,폐업,03,폐업,20200603,,,,02-466-6579,,,서울특별시 광진구 중곡동 231번지 1호,서울특별시 광진구 면목로 127 (중곡동, 신성그랜드타워),04911,하하약국,2020-06-03 10:08:56,U,2020-06-05 02:40:00.0,,207019.192311058    ,451435.772826853    ,55.23,20151228,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120163040033084000001,20160107,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 자양동 578번지 7호,서울특별시 광진구 능동로10길 109 (자양동),05068,기분좋은한약국,2021-01-26 15:56:39,U,2021-01-28 02:40:00.0,,206596.011276854    ,448145.654197124    ,25.84,20160107,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120163040033084000002,20160302,20170801,03,폐업,03,폐업,20170801,,,,2201-3581,,,서울특별시 광진구 광장동 337번지 1호,서울특별시 광진구 아차산로 621 (광장동),04967,보윤약국,2017-08-01 10:05:50,I,2018-08-31 23:59:59.0,,209405.843683882    ,449586.671703526    ,36.9,20160302,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120163040033084000003,20160418,,01,영업/정상,13,영업중,,,,,02-456-2233,,,서울특별시 광진구 구의동 199번지 6호,서울특별시 광진구 아차산로 484, 1층 (구의동),05117,치료의빛셀메드약국,2022-05-31 09:32:57,U,2021-12-06 00:03:00.0,,208385.614875431,448722.952514146,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120163040033084000004,2016-06-07,,01,영업/정상,13,영업중,,,,,02-945-6363,,,서울특별시 광진구 중곡동 115번지 9호,서울특별시 광진구 천호대로 655 (중곡동),04953,건강한약국,2023-02-10 15:55:34,U,2022-12-01 23:02:00.0,,207859.45812424,450042.160296352,,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120163040033084000005,20160801,,01,영업/정상,13,영업중,,,,,02-461-1045,,,서울특별시 광진구 중곡동 29번지 70호 성문빌딩,서울특별시 광진구 능동로 420 (중곡동, 성문빌딩),04932,센터온누리약국,2016-08-01 14:48:51,I,2018-08-31 23:59:59.0,,207420.749298556    ,451559.056523752    ,37.4,20160801,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120163040033084000006,20160818,20180725,03,폐업,03,폐업,20180725,,,,02-456-7594,,,서울특별시 광진구 중곡동 80번지 10호,서울특별시 광진구 용마산로 38 (중곡동),04949,정다운약국,2018-07-25 17:31:35,I,2018-08-31 23:59:59.0,,207736.066611303    ,450524.089944085    ,28.55,20160818,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120163040033084000007,20161121,,03,폐업,03,폐업,20200727,,,,02-467-8231,,,서울특별시 광진구 군자동 130번지 8호,서울특별시 광진구 동일로 262 (군자동),05000,한길약국,2020-07-27 11:02:33,U,2020-07-29 02:40:00.0,,206234.140951078    ,450268.964231107    ,37.75,20161121,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120163040033084000008,20161226,,01,영업/정상,13,영업중,,,,,02-3436-9714,,,서울특별시 광진구 자양동 631번지 1층,서울특별시 광진구 자양로13길 47, 1층 (자양동, 욱영빌딩),05058,옵티마세란약국,2016-12-26 14:41:53,I,2018-08-31 23:59:59.0,,207170.07288754     ,447991.643117971    ,25.5,20161226,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000001,20170102,,01,영업/정상,13,영업중,,,,,02-446-0245,,,서울특별시 광진구 자양동 612번지 60호 1층,서울특별시 광진구 자양로15길 18, 1층 (자양동, 혜성빌딩),05055,누리온누리약국,2020-02-24 15:09:15,U,2020-02-26 02:40:00.0,,207235.634628029    ,448183.913242686    ,46.05,20170102,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000002,20170102,,01,영업/정상,13,영업중,,,,,02-457-6363,,,서울특별시 광진구 중곡동 93번지 4호 1층,서울특별시 광진구 용마산로 4, 1층 (중곡동),04953,메디팜백악관약국,2017-01-04 13:12:44,I,2018-08-31 23:59:59.0,,207775.393626251    ,450200.655283827    ,59.5,20170102,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000003,20170201,,01,영업/정상,13,영업중,,,,,02-453-1009,,,서울특별시 광진구 구의동 50번지 13호,서울특별시 광진구 자양로 287 (구의동),04954,아차산하이약국,2020-03-17 13:12:18,U,2020-03-19 02:40:00.0,,208043.383525608    ,449919.312152981    ,26.62,20170201,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000004,20170215,,01,영업/정상,13,영업중,,,,,453-4669,,,서울특별시 광진구 화양동 527번지,서울특별시 광진구 광나루로 410 (화양동, KCC파크타운),05021,건대가온약국,2017-09-13 10:45:48,I,2018-08-31 23:59:59.0,,206559.277117752    ,449368.957156903    ,34.13,20170215,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000005,2017-02-27,,03,폐업,03,폐업,2023-10-19,,,,0222054000,,,서울특별시 광진구 중곡동 649번지 8호,서울특별시 광진구 능동로 315 (중곡동, 대남빌딩),04919,프라자사랑약국,2023-10-20 09:13:15,U,2022-10-30 22:02:00.0,,206960.304957991,450625.255482591,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000006,20170313,,03,폐업,03,폐업,20191216,,,,02)2205-3366,,,서울특별시 광진구 화양동 7번지 2호,서울특별시 광진구 아차산로 237, 5층 502호 (화양동, 삼진빌딩),05018,뉴우리약국,2019-12-16 09:14:06,U,2019-12-18 02:40:00.0,,206095.633064738    ,448699.143307408    ,26.1,20170313,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000007,20170324,20180323,03,폐업,03,폐업,20180323,,,,02-2201-1512,,,서울특별시 광진구 자양동 616번지 24호,서울특별시 광진구 뚝섬로 623 (자양동, 유일빌딩),05063,희망약국,2018-03-23 13:52:58,I,2018-08-31 23:59:59.0,,206919.225758796    ,447804.946957477    ,32.7,20170324,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000008,20170428,,01,영업/정상,13,영업중,,,,,02-446-1515,,,서울특별시 광진구 중곡동 31번지 38호 1층,서울특별시 광진구 능동로 378, 1층 (중곡동),04934,새동산약국,2022-06-20 13:04:17,U,2021-12-05 22:02:00.0,,207256.674526588,451185.817881654,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000009,20170801,,01,영업/정상,13,영업중,,,,,02-2201-3581,,,서울특별시 광진구 광장동 337번지 1호,서울특별시 광진구 아차산로 621, 1층 (광장동),04967,한솔약국,2017-10-17 15:35:46,I,2018-08-31 23:59:59.0,,209405.843683882    ,449586.671703526    ,36.9,20170801,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000010,20170808,,01,영업/정상,13,영업중,,,,,02-777-0012,,,서울특별시 광진구 중곡동 142번지 17호,서울특별시 광진구 천호대로111길 19 (중곡동),04929,햇님약국,2017-09-12 19:02:05,I,2018-08-31 23:59:59.0,,207199.540340192    ,450567.232719707    ,15.3,20170808,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000011,20170831,,01,영업/정상,13,영업중,,,,,02-499-7590,,,서울특별시 광진구 중곡동 241번지 17호,서울특별시 광진구 긴고랑로 41 (중곡동, 대화탕),04910,다온약국,2021-04-05 17:13:22,U,2021-04-07 02:40:00.0,,207080.733577729    ,451198.275900371    ,31,20170831,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000012,20170901,,01,영업/정상,13,영업중,,,,,02-469-5566,,,서울특별시 광진구 중곡동 231번지 7호 바론채 1층 102호,서울특별시 광진구 면목로 117, 1층 102호 (중곡동, 바론채),04911,소라약국,2020-06-25 17:51:59,U,2020-06-27 02:40:00.0,,207003.769644514    ,451311.662974486    ,50.1,20170901,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000013,2017-09-11,,03,폐업,03,폐업,2023-08-25,,,,02-467-2519,,,서울특별시 광진구 화양동 12번지 30호 1층,서울특별시 광진구 아차산로33길 63, 1층 (화양동),05011,해인약국,2023-08-30 11:35:09,U,2022-12-09 00:01:00.0,,206203.335168204,448977.461867669,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000014,20170914,,03,폐업,03,폐업,20190307,,,,02-456-7551,,,서울특별시 광진구 구의동 595번지 2층 일부,서울특별시 광진구 구의강변로 38, 2층 (구의동, 동서울호텔),05116,청목약국,2019-03-07 17:00:34,U,2019-03-09 02:40:00.0,,208051.884671132    ,447994.805558304    ,75.16,20170914,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000015,20170919,,01,영업/정상,13,영업중,,,,,02-456-9972,,,서울특별시 광진구 중곡동 115번지 12호 1층,서울특별시 광진구 천호대로 653, 1층 (중곡동),04953,디딤온누리약국,2020-09-08 11:48:35,U,2020-09-10 02:40:00.0,,207850.438647442    ,450066.522171427    ,26.6,20170919,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000016,20170925,20171129,03,폐업,03,폐업,20171129,,,,070-4045-1128,,,서울특별시 광진구 화양동 3번지 28호 1층,서울특별시 광진구 능동로 137, 1층 (화양동),05011,건대수약국,2017-11-29 10:32:58,I,2018-08-31 23:59:59.0,,206275.943840576    ,448987.07838398     ,21.9,20170925,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000017,20171116,20180604,03,폐업,03,폐업,20180604,,,,02-6489-1711,,,서울특별시 광진구 중곡동 29번지 41호 내담터,서울특별시 광진구 용마산로23길 28, 1층 (중곡동),04932,서문사랑약국,2018-06-04 10:15:57,I,2018-08-31 23:59:59.0,,207453.843501624    ,451545.12237165     ,29.51,20171116,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120173040033084000018,20171129,20180116,03,폐업,03,폐업,20180116,,,,070-4045-1128,,,서울특별시 광진구 화양동 3번지 28호 1층,서울특별시 광진구 능동로 137, 1층 (화양동),05011,건대수약국,2018-01-16 17:52:02,I,2018-08-31 23:59:59.0,,206275.943840576    ,448987.07838398     ,21.9,20171129,,,,,,서울시광진구약국인허가정보.csv
