개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,,,,,,정보
3040000,3040000-105-2012-00006,20120731,,01,영업/정상,01,영업,,,,,02 4576109,,143862,서울특별시 광진구 자양동 553-339번지 ,서울특별시 광진구 능동로4길 13 (자양동),05090,인애유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,205974.776122248    ,447952.612834991    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00007,20120803,,03,폐업,02,폐업,20130215,,,,02 4540002,,143861,서울특별시 광진구 자양동 516-3번지 ,서울특별시 광진구 뚝섬로37길 11 (자양동),05070,한일유치원,2012-08-03 10:45:03,I,2018-08-31 23:59:59.0,집단급식소,206265.844310085    ,448087.393600126    ,집단급식소,,,,,,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00008,20120808,,03,폐업,02,폐업,20190517,,,,02 4580820,.00,143863,서울특별시 광진구 자양동 579번지 ,서울특별시 광진구 뚝섬로 569 (자양동),05069,대원유치원,2019-05-17 13:42:15,U,2019-05-19 02:40:00.0,어린이집,206609.947498113    ,448020.423890804    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00009,20120814,,01,영업/정상,01,영업,,,,,02 4535149,,143816,서울특별시 광진구 구의동 18번지 ,서울특별시 광진구 영화사로 105 (구의동),04948,영화유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,208564.318181149    ,450202.873097425    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00010,20120821,,01,영업/정상,01,영업,,,,,02 4996101,,143762,서울특별시 광진구 군자동 99번지 일성아파트 단지내 ,서울특별시 광진구 군자로12길 46 (군자동),05004,동심유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,206348.177069053    ,449891.572134723    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00011,20120822,,03,폐업,02,폐업,20180710,,,,02 4885611,,143916,서울특별시 광진구 화양동 24-17번지 ,서울특별시 광진구 동일로 154 (화양동),05013,동부참사랑요양병원,2018-07-10 15:03:47,I,2018-08-31 23:59:59.0,사회복지시설,205799.162717309    ,449285.820248663    ,사회복지시설,,,,,상수도전용,,0,,,,,0,0,N,24.84,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00012,20120914,,03,폐업,02,폐업,20191212,,,,02 4565003,.00,143870,서울특별시 광진구 자양동 643-1번지 ,서울특별시 광진구 뚝섬로52마길 32 (자양동),05108,민들레어린이집,2019-12-12 10:30:14,U,2019-12-14 02:40:00.0,어린이집,207003.605281777    ,447404.323430001    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00001,20130306,,03,폐업,02,폐업,20210302,,,,02 4664807,.00,143837,서울특별시 광진구 군자동 30-13 ,서울특별시 광진구 천호대로102길 41, 1층 (군자동),04995,수정어린이집,2021-03-02 11:29:21,U,2021-03-04 02:40:00.0,어린이집,206422.463314115    ,450551.195510431    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00002,20130308,,01,영업/정상,01,영업,,,,,02 4676824,,143900,서울특별시 광진구 중곡동 169-8번지 ,서울특별시 광진구 능동로 447 (중곡동),04904,한국중앙어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207438.673176284    ,451817.074461504    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00003,20130313,,03,폐업,02,폐업,20181019,,,,02 4695385,.00,143901,서울특별시 광진구 중곡동 192-32번지 ,서울특별시 광진구 긴고랑로7길 52 (중곡동),04907,화목교회,2018-10-19 16:11:45,U,2018-11-03 04:00:00.0,기타 집단급식소,207038.420940822    ,451474.25679377     ,기타 집단급식소,,,,,상수도전용,,4,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00004,20130329,,01,영업/정상,01,영업,,,,,0234083014,.00,143839,서울특별시 광진구 군자동 98 ,서울특별시 광진구 능동로 209 (군자동, 진관홀),05006,진관홀식당,2022-03-07 10:36:05,U,2022-03-10 02:40:00.0,학교,206479.980833988    ,449827.630945538    ,학교,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00005,20130329,,01,영업/정상,01,영업,,,,,0234083014,.00,143839,서울특별시 광진구 군자동 98 ,서울특별시 광진구 능동로 209 (군자동, 군자관),05006,군자관식당,2022-03-07 16:59:42,U,2022-03-10 02:40:00.0,학교,206479.980833988    ,449827.630945538    ,학교,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00006,20130509,,03,폐업,02,폐업,20130528,,,,,,143889,서울특별시 광진구 중곡동 107-54번지 ,서울특별시 광진구 영화사로 53 (중곡동),04947,새벽어린이집,2013-05-09 10:24:44,I,2018-08-31 23:59:59.0,집단급식소,208105.479916743    ,450380.942409825    ,집단급식소,,,,,,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00007,20130627,,01,영업/정상,01,영업,,,,,,.00,143864,서울특별시 광진구 자양동 581-2,서울특별시 광진구 자양번영로 35 (자양동),05092,자양종합사회복지관,2022-04-27 18:00:26,U,2021-12-03 21:00:00.0,사회복지시설,206579.792260243,447852.764413523,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00008,20130715,,01,영업/정상,01,영업,,,,,02 4472373,,143885,서울특별시 광진구 중곡동 33-38번지 ,서울특별시 광진구 긴고랑로17길 8 (중곡동),04934,구립수호천사어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207367.296041165    ,451166.322682477    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00009,20130820,,03,폐업,02,폐업,20210112,,,,02 4556769,.00,143821,서울특별시 광진구 구의동 209-44 ,서울특별시 광진구 구의로4길 21 (구의동),05036,우리티움아이어린이집,2021-01-12 14:07:26,U,2021-01-14 02:40:00.0,어린이집,207958.110735646    ,448660.290828559    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00010,20130821,,03,폐업,02,폐업,20190905,,,,02  4528877,.00,143887,서울특별시 광진구 중곡동 73-80번지 ,서울특별시 광진구 영화사로9길 95-2 (중곡동),04947,사랑숲어린이집,2019-09-05 09:48:35,U,2019-09-07 02:40:00.0,어린이집,208380.134998635    ,450613.63816686     ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00011,20130904,,03,폐업,02,폐업,20220613,,,,,.00,143817,서울특별시 광진구 구의동 50-4,서울특별시 광진구 자양로47길 11 (구의동),04954,예일어린이집,2022-06-13 15:49:46,U,2021-12-05 23:06:00.0,어린이집,208042.498347067,449998.620222865,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00012,20130905,,03,폐업,02,폐업,20200319,,,,02 4527929,.00,143819,서울특별시 광진구 구의동 70-30번지 ,서울특별시 광진구 자양로 238 (구의동),04975,서울서광어린이집,2020-03-19 15:22:01,U,2020-03-21 02:40:00.0,어린이집,207760.231853985    ,449497.652086858    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00013,20130905,,01,영업/정상,01,영업,,,,,02 4471477,,143816,서울특별시 광진구 구의동 29-21번지 ,서울특별시 광진구 자양로51길 11-12 (구의동),04955,예랑어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,208089.306826023    ,450125.752623036    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00014,20130906,,03,폐업,02,폐업,20220331,,,,02 4565677,.00,143815,서울특별시 광진구 광장동 577 현대파크빌아파트 단지내,서울특별시 광진구 아차산로 549 (광장동, 현대파크빌아파트 단지내),04983,파크빌어린이집,2022-03-31 10:13:32,U,2021-12-04 00:02:00.0,어린이집,208902.730986087,449103.205201495,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00015,20130912,,03,폐업,02,폐업,20170609,,,,,,143827,서울특별시 광진구 구의동 254-86번지 ,서울특별시 광진구 자양로 179 (구의동),05024,다음세대어린이집,2017-06-09 10:34:20,I,2018-08-31 23:59:59.0,집단급식소,207388.735564658    ,449057.9263005      ,집단급식소,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00016,20130913,,01,영업/정상,01,영업,,,,,,,143220,서울특별시 광진구 중곡동 608-6번지 ,서울특별시 광진구 용마산로 185 (중곡동),04903,미파어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207517.618498083    ,451997.353712811    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00017,20131010,,01,영업/정상,01,영업,,,,,02 4644511,,143840,서울특별시 광진구 군자동 346-24번지 ,서울특별시 광진구 군자로 79 (군자동),05002,광진한울촌노인요양시설,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,사회복지시설,206166.470653696    ,449770.343098385    ,사회복지시설,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00018,20131106,,03,폐업,02,폐업,20140729,,,,02 4555642,,143862,서울특별시 광진구 자양동 553-376번지 ,서울특별시 광진구 능동로4길 17 (자양동),05090,영재몬테소리어린이집,2014-07-29 16:05:47,I,2018-08-31 23:59:59.0,집단급식소,206011.728357801    ,447910.588323863    ,집단급식소,,,,,,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2013-00019,20131111,,03,폐업,02,폐업,20200317,,,,02 4642700,27.00,143842,서울특별시 광진구 자양동 24-9번지 ,서울특별시 광진구 동일로 92-1, 6층 (자양동),05071,서울프라임병원,2020-03-17 15:01:14,U,2020-03-19 02:40:00.0,병원,205558.67706739     ,448728.056778367    ,병원,,,,,상수도전용,,0,,,,,0,0,N,27,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2014-00001,20140103,,03,폐업,02,폐업,20160308,,,,02 4477188,,143802,서울특별시 광진구 광장동 148-11번지 대오빌딩 6층,7층 ,서울특별시 광진구 아차산로 634, 6층,7층 (광장동, 대오빌딩),04969,워커힐케어센터,2015-01-07 14:08:40,I,2018-08-31 23:59:59.0,집단급식소,209506.54940258     ,449634.030106178    ,집단급식소,,,,,,,0,,,,,0,0,N,0,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2014-00002,20140228,,01,영업/정상,01,영업,,,,,02458 1324,,143887,서울특별시 광진구 중곡동 63-8번지 ,서울특별시 광진구 긴고랑로37길 8 (중곡동),04944,구립희망샘어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207901.364932712    ,450784.390548277    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2014-00003,20140307,,03,폐업,02,폐업,20200902,,,,0234364611,.00,143896,서울특별시 광진구 중곡동 150-236 (1층) ,서울특별시 광진구 용마산로7길 60, 1층 (중곡동),04922,아이들세상 어린이집,2020-09-02 11:46:02,U,2020-09-04 02:40:00.0,어린이집,207405.073177896    ,450872.994022783    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2014-00004,20140312,,01,영업/정상,01,영업,,,,,02 4525579,33.00,143890,서울특별시 광진구 중곡동 118-38 ,서울특별시 광진구 천호대로123길 4-4 (중곡동),04931,아이와나무 어린이집,2020-10-22 16:05:21,U,2020-10-24 02:40:00.0,어린이집,207632.856912079    ,450332.787490278    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,33,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2014-00005,20140415,,03,폐업,02,폐업,20200330,,,,02 4525544,498.29,143891,서울특별시 광진구 중곡동 141-12번지 ,서울특별시 광진구 천호대로111길 41 (중곡동),04928,예일유치원,2020-03-30 11:49:20,U,2020-04-01 02:40:00.0,어린이집,207244.217989034    ,450671.323179212    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2014-00006,20140429,,01,영업/정상,01,영업,,,,,,,143893,서울특별시 광진구 중곡동 147-35번지 ,서울특별시 광진구 용마산로12길 5 (중곡동),04942,해피용마어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207689.349087255    ,450968.454625153    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2014-00007,20141231,,03,폐업,02,폐업,20160523,,,,,,143916,서울특별시 광진구 화양동 17-66번지 ,서울특별시 광진구 동일로28길 45 (화양동),05008,건대꼬마숲어린이집,2015-01-07 14:12:59,I,2018-08-31 23:59:59.0,집단급식소,206048.229270292    ,449330.983939236    ,집단급식소,,,,,,,,,,,,,,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00001,20150224,,03,폐업,02,폐업,20160420,,,,080234 7575,,143839,서울특별시 광진구 군자동 98번지 지하1층(공공기숙사) ,서울특별시 광진구 능동로 209, 지하1층 (군자동, 공공기숙사),05006,세종대학교공공기숙사유한회사,2015-02-24 18:22:19,I,2018-08-31 23:59:59.0,집단급식소,206479.980833988    ,449827.630945538    ,집단급식소,,,,,상수도전용,,0,,,,,0,0,N,170.6,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00002,20150302,,03,폐업,02,폐업,20221007,,,,02 4506500,31.15,143708,서울특별시 광진구 광장동 22-1 워커힐호텔 2층,서울특별시 광진구 워커힐로 177, 2층 (광장동, 워커힐호텔),04963,워커힐행복어린이집,2022-10-07 13:52:03,U,2021-10-31 00:09:00.0,어린이집,209775.267831522,450327.57709331,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00003,20150304,,01,영업/정상,01,영업,,,,,0234099140,,143747,서울특별시 광진구 군자동 98번지 세종대학교 6층 ,서울특별시 광진구 능동로 209 (군자동, 세종대학교 6층),05006,세종대학교군자관식당,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,학교,206479.980833988    ,449827.630945538    ,학교,,,,,상수도전용,,0,,,,,0,0,N,285,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00004,20150304,,03,폐업,02,폐업,20220307,,,,02 4994121,223.00,143837,서울특별시 광진구 군자동 90-30 우정당 1층 ,서울특별시 광진구 능동로 209, 1층 (군자동, 우정당),05006,세종대학교우정당식당,2022-03-07 17:13:27,U,2022-03-10 02:40:00.0,학교,206498.625094233    ,450058.676564084    ,학교,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,223,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00005,20150401,,01,영업/정상,01,영업,,,,,0234377078,,143210,서울특별시 광진구 광장동 401-17번지 1층 ,서울특별시 광진구 광장로 1, 1층 (광장동),04982,재한몽골학교,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,학교,208608.580991558    ,449277.893696316    ,학교,,,,,상수도전용,,,,,,,,,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00006,20150604,,01,영업/정상,01,영업,,,,,02 452 2800,.00,143865,서울특별시 광진구 자양동 593-2 1층,서울특별시 광진구 자양번영로2길 30-1, 1층 (자양동),05110,구립한가람어린이집,2022-04-13 16:11:29,U,2021-12-03 23:06:00.0,어린이집,206707.532100685,447539.328073877,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00007,20150825,,03,폐업,02,폐업,20210802,,,,02 4463356,252.96,143824,서울특별시 광진구 구의동 235-32 지하1층 ,서울특별시 광진구 자양로 188, 지하1층 (구의동),05031,사랑재요양원,2021-08-02 15:27:12,U,2021-08-04 02:40:00.0,사회복지시설,207469.0073079      ,449117.498947757    ,사회복지시설,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,252.96,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00008,20150904,,03,폐업,02,폐업,20210615,,,,02 4557000,18.42,143852,서울특별시 광진구 자양동 231-51 2층 자양도담어린이집 ,서울특별시 광진구 아차산로44가길 5, 2층 (자양동, 자양도담어린이집),05054,자양도담어린이집,2021-06-15 11:07:36,U,2021-06-17 02:40:00.0,어린이집,206992.211662077    ,448220.46567342     ,어린이집,,,,,상수도전용,,0,,,,자가,0,0,N,18.42,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2015-00009,20151127,,03,폐업,02,폐업,20190328,,,,02  34381476,91.96,143901,서울특별시 광진구 중곡동 186-11번지 지하1층 ,서울특별시 광진구 동일로 427, 지하1층 (중곡동),04900,(주)카페베네,2019-03-28 16:11:49,U,2019-03-30 02:40:00.0,산업체,206875.356724499    ,451811.107176646    ,산업체,,,,,상수도전용,,0,,,,,0,0,N,91.96,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2016-00001,20160524,,03,폐업,02,폐업,20160602,,,,02 4670632,,143888,서울특별시 광진구 중곡동 89-1번지 2층 ,서울특별시 광진구 영화사로 30, 2층 (중곡동),04950,엄지어린이집,2016-05-24 16:16:00,I,2018-08-31 23:59:59.0,어린이집,207903.76494207     ,450516.288354149    ,어린이집,,,,,상수도전용,,0,,,,자가,0,0,N,18.1,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2016-00002,20161014,,03,폐업,02,폐업,20210205,,,,02 4665151,30.97,143842,서울특별시 광진구 자양동 25-2 5층 ,서울특별시 광진구 동일로 82-1, 5층 (자양동),05079,리안요양병원,2021-02-05 10:51:13,U,2021-02-07 02:40:00.0,사회복지시설,205507.103014693    ,448633.824455964    ,사회복지시설,,,,,상수도전용,,0,,,,,0,0,N,30.97,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2017-00001,20170228,,01,영업/정상,01,영업,,,,,,15.81,143912,서울특별시 광진구 중곡동 624-21 3층 ,서울특별시 광진구 긴고랑로8길 76, 3층 (중곡동),04917,구립 중곡1동자람터어린이집,2022-03-24 11:34:59,U,2022-03-26 02:40:00.0,어린이집,206753.685769902    ,450894.443898284    ,어린이집,,,,,상수도전용,,0,,,,임대,0,0,N,15.81,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2017-00002,20170302,,01,영업/정상,01,영업,,,,,,,143849,서울특별시 광진구 능동 249-4번지 3층 ,서울특별시 광진구 천호대로120길 32, 3층 (능동),04987,능동꿈맞이어린이집,2017-03-02 09:39:22,I,2018-08-31 23:59:59.0,어린이집,207526.672449859    ,450063.243001689    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,12.8,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2017-00003,20170918,,01,영업/정상,01,영업,,,,,,,143835,서울특별시 광진구 구의동 634-13번지 3층 ,서울특별시 광진구 자양로23길 79, 3층 (구의동),05023,국공립구의1동아이터어린이집,2017-09-18 17:21:32,I,2018-08-31 23:59:59.0,어린이집,207334.73837751     ,449069.479530716    ,어린이집,,,,,,,0,,,,자가,0,0,N,9.9,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2018-00001,20180129,,03,폐업,02,폐업,20211229,,,,,2,374.08,143802,서울특별시 광진구 광장동 148-11 6층 ,서울특별시 광진구 아차산로 634, 6층 (광장동),04969,워커힐케어쎈터1,2021-12-29 15:20:42,U,2021-12-31 02:40:00.0,사회복지시설,209506.54940258     ,449634.030106178    ,사회복지시설,0,0,,,,0,0,0,0,0,,0,0,N,26.32,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2018-00002,20180202,,03,폐업,02,폐업,20200206,,,,,21.00,143912,서울특별시 광진구 중곡동 649-13번지 세기빌딩 4,5,6층 ,서울특별시 광진구 능동로37길 11, 세기빌딩 4,5,6층 (중곡동),04919,서울데이케어센터,2020-02-06 13:57:58,U,2020-02-08 02:40:00.0,사회복지시설,206915.32021046     ,450639.682047166    ,사회복지시설,,,,,상수도전용,,0,,,,,0,0,N,21,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2018-00003,20180710,,01,영업/정상,01,영업,,,,,,33.60,143916,서울특별시 광진구 화양동 24-17번지 ,서울특별시 광진구 동일로 154, 지하1층 (화양동),05013,동부참사랑요양병원,2019-04-26 13:08:14,U,2019-04-28 02:40:00.0,병원,205799.162717309    ,449285.820248663    ,병원,,,,,상수도전용,,0,,,,,0,0,N,33.6,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2018-00004,20180821,,01,영업/정상,01,영업,,,,,02 4580670,50.88,143849,서울특별시 광진구 능동 240-16 능동어린이집 ,서울특별시 광진구 천호대로114길 47, 능동어린이집 (능동),04988,구립 능동어린이집,2022-03-24 15:55:27,U,2022-03-26 02:40:00.0,어린이집,207171.434132378    ,450148.09969326     ,어린이집,0,0,,,,0,0,0,0,0,,0,0,N,50.88,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2018-00005,20180903,,01,영업/정상,01,영업,,,,,02  499 0011,390.66,143840,서울특별시 광진구 군자동 363-28번지 ,서울특별시 광진구 군자로12길 6-4, 3층 (군자동),05004,꿈모음어린이집,2020-01-15 18:43:48,U,2020-01-17 02:40:00.0,어린이집,206236.001045017    ,449828.337274976    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,12.31,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2018-00006,20180914,,01,영업/정상,01,영업,,,,,,27.36,143867,서울특별시 광진구 자양동 629-40 3층,서울특별시 광진구 자양로9길 30, 3층 (자양동),05058,구립자양1동 봄뜰어린이집,2022-04-13 16:21:18,U,2021-12-03 23:06:00.0,어린이집,207249.471667446,447933.154090302,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2018-00007,20181119,,03,폐업,02,폐업,20220714,,,,,22.00,143820,서울특별시 광진구 구의동 122-2 1층,서울특별시 광진구 광나루로 545, 1층 (구의동),04978,구립파크스위트어린이집,2022-07-14 15:04:55,U,2021-12-06 23:06:00.0,어린이집,207943.457214226,449306.553020918,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2018-00008,20181212,,01,영업/정상,01,영업,,,,,0222011264,9.90,143878,서울특별시 광진구 자양동 762 한라아파트,서울특별시 광진구 뚝섬로33길 20, 보육시설.노인정동 1~2층 (자양동, 한라아파트),05070,한라어린이집,2022-04-13 16:25:03,U,2021-12-03 23:06:00.0,어린이집,206120.623915253,448158.641460407,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00001,20190226,,03,폐업,02,폐업,20190315,,,,,16.50,143907,서울특별시 광진구 중곡동 293-28번지 1층 ,서울특별시 광진구 용마산로30길 17, 1층 (중곡동),04938,중곡희망어린이집,2019-03-15 15:43:34,U,2019-03-17 02:40:00.0,어린이집,207612.919368894    ,451834.655912127    ,어린이집,,,,,,,0,,,,,0,0,N,16.5,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00002,20190702,,01,영업/정상,01,영업,,,,,02 4568898,310.30,143875,서울특별시 광진구 자양동 685번지 편안한 요양병원 ,서울특별시 광진구 자양로 38, 편안한 요양병원 지하1층 (자양동),05112,편안한 요양병원,2019-07-02 11:32:40,I,2019-07-04 02:21:28.0,병원,207574.350933065    ,447709.275315842    ,병원,,,,,상수도전용,,0,,,,,0,0,N,127.2,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00003,20190703,,01,영업/정상,01,영업,,,,,02498 3062,26.40,143838,서울특별시 광진구 군자동 184-4,서울특별시 광진구 동일로56길 15, 1~3층 (군자동),04995,구립하늘땅별땅어린이집,2022-04-13 17:35:15,U,2021-12-03 23:06:00.0,어린이집,206377.094642419,450427.658842822,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00004,20190731,,01,영업/정상,01,영업,,,,,,52.01,143822,서울특별시 광진구 구의동 218-37 ,서울특별시 광진구 아차산로 450-2, 1~4층 (구의동),05047,더바름정형외과의원,2021-12-23 14:04:04,U,2021-12-25 02:40:00.0,병원,208106.526813426    ,448498.363474537    ,병원,,,,,상수도전용,,0,,,,,0,0,N,27.11,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00005,20190807,,01,영업/정상,01,영업,,,,,0234084463,,143747,서울특별시 광진구 군자동 98번지 세종대학교 ,서울특별시 광진구 능동로 209, 세종대학교 광개토관 15층 (군자동),05006,세종대학교,2019-08-07 14:02:30,I,2019-08-09 02:21:57.0,학교,206479.980833988    ,449827.630945538    ,학교,,,,,,,,,,,,,,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00006,20190909,,01,영업/정상,01,영업,,,,,0234084003,745.45,143747,서울특별시 광진구 군자동 98번지 세종대학교 ,서울특별시 광진구 능동로 209, 세종대학교 대양AI센터 2층 (군자동),05006,세종대학교,2019-09-09 16:17:06,I,2019-09-11 02:22:33.0,학교,206479.980833988    ,449827.630945538    ,학교,,,,,상수도전용,,0,,,,,0,0,N,110,,,,,,,,서울시광진구집단급식소인허가정보.csv
